"wave","question_id","harmonized_name","section","stem_text","item_text","response_scale","notes"
"w4","","corruption_local","Corruption","","How widespread do you think corruption is in your governorate / local government / municipality?","1=Hardly anyone; 2=Not a lot; 3=Most; 4=Almost everyone; 98=Don't know; 99=Refused","Not included in this wave"
"w5","Q211A","corruption_local","Corruption","","How widespread do you think corruption is in your governorate / local government / municipality?","1=Hardly anyone; 2=Not a lot; 3=Most; 4=Almost everyone; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W5 SPSS variable labels (ArabBarometer_WaveV_English_v2.sav)"
"w7","Q211B","corruption_local","Corruption","","How widespread do you think corruption is in your governorate / local government / municipality?","1=Hardly anyone; 2=Not a lot; 3=Most; 4=Almost everyone; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W7 SPSS variable labels (AB7_ENG_Release_Version6.sav)"
"w8","Q211B","corruption_local","Corruption","","How widespread do you think corruption is in your governorate / local government / municipality?","1=Hardly anyone; 2=Not a lot; 3=Most; 4=Almost everyone; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W8 SPSS variable labels (ArabBarometer_WaveVIII_English_v3.sav)"
"w2","te210","corruption_trend","Corruption","","Do you think that the corruption in the state's institutions and agencies is now...","1=More serious than before; 2=Similar; 3=Less serious than before","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w3","q210a","corruption_trend","Corruption","","Do you think that the corruption in the state's institutions and agencies is now...","1=More serious than before; 2=Similar; 3=Less serious than before","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w4","","corruption_trend","Corruption","","Do you think that the corruption in the state's institutions and agencies is now...","1=More serious than before; 2=Similar; 3=Less serious than before","Not included in this wave"
"w5","","corruption_trend","Corruption","","Do you think that the corruption in the state's institutions and agencies is now...","1=More serious than before; 2=Similar; 3=Less serious than before","Not included in this wave"
"w7","","corruption_trend","Corruption","","Do you think that the corruption in the state's institutions and agencies is now...","1=More serious than before; 2=Similar; 3=Less serious than before","Not included in this wave"
"w8","","corruption_trend","Corruption","","Do you think that the corruption in the state's institutions and agencies is now...","1=More serious than before; 2=Similar; 3=Less serious than before","Not included in this wave"
"w2","q5164","dem_best_system","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems may have problems, yet they are better than other systems.","Raw: 1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree. REVERSED in harmonization: higher=more pro-democracy","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w3","q5164","dem_best_system","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems may have problems, yet they are better than other systems.","Raw: 1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree. REVERSED in harmonization: higher=more pro-democracy","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w4","q5164","dem_best_system","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems may have problems, yet they are better than other systems.","Raw: 1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree. REVERSED in harmonization: higher=more pro-democracy","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w5","Q516_4","dem_best_system","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems may have problems, yet they are better than other systems.","Raw: 1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree. REVERSED in harmonization: higher=more pro-democracy","Text sourced from W1 questionnaire PDF and W5 SPSS variable labels (ArabBarometer_WaveV_English_v2.sav)"
"w7","Q516_4","dem_best_system","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems may have problems, yet they are better than other systems.","Raw: 1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree. REVERSED in harmonization: higher=more pro-democracy","Text sourced from W1 questionnaire PDF and W7 SPSS variable labels (AB7_ENG_Release_Version6.sav)"
"w8","Q516_4","dem_best_system","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems may have problems, yet they are better than other systems.","Raw: 1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree. REVERSED in harmonization: higher=more pro-democracy","Text sourced from W1 questionnaire PDF and W8 SPSS variable labels (ArabBarometer_WaveVIII_English_v3.sav)"
"w2","q5161","dem_critique_economy","Democracy Critiques","How much do you agree or disagree with the following statements?","Under a democratic system, the country's economic performance is weak.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w3","q5161","dem_critique_economy","Democracy Critiques","How much do you agree or disagree with the following statements?","Under a democratic system, the country's economic performance is weak.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w4","q5161","dem_critique_economy","Democracy Critiques","How much do you agree or disagree with the following statements?","Under a democratic system, the country's economic performance is weak.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w5","Q516_1","dem_critique_economy","Democracy Critiques","How much do you agree or disagree with the following statements?","Under a democratic system, the country's economic performance is weak.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W5 SPSS variable labels (ArabBarometer_WaveV_English_v2.sav)"
"w7","Q516_1","dem_critique_economy","Democracy Critiques","How much do you agree or disagree with the following statements?","Under a democratic system, the country's economic performance is weak.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W7 SPSS variable labels (AB7_ENG_Release_Version6.sav)"
"w8","Q516_1","dem_critique_economy","Democracy Critiques","How much do you agree or disagree with the following statements?","Under a democratic system, the country's economic performance is weak.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W8 SPSS variable labels (ArabBarometer_WaveVIII_English_v3.sav)"
"w2","q5162","dem_critique_indecisive","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic regimes are indecisive and full of problems.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w3","q5162","dem_critique_indecisive","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic regimes are indecisive and full of problems.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w4","q5162","dem_critique_indecisive","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic regimes are indecisive and full of problems.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w5","Q516_2","dem_critique_indecisive","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic regimes are indecisive and full of problems.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W5 SPSS variable labels (ArabBarometer_WaveV_English_v2.sav)"
"w7","Q516_2","dem_critique_indecisive","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic regimes are indecisive and full of problems.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W7 SPSS variable labels (AB7_ENG_Release_Version6.sav)"
"w8","Q516_2","dem_critique_indecisive","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic regimes are indecisive and full of problems.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W8 SPSS variable labels (ArabBarometer_WaveVIII_English_v3.sav)"
"w2","q5165","dem_critique_not_ready","Democracy Critiques","How much do you agree or disagree with the following statements?","The citizens in your country are not prepared for a democratic system.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w3","q5165","dem_critique_not_ready","Democracy Critiques","How much do you agree or disagree with the following statements?","The citizens in your country are not prepared for a democratic system.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w4","q5165","dem_critique_not_ready","Democracy Critiques","How much do you agree or disagree with the following statements?","The citizens in your country are not prepared for a democratic system.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w5","","dem_critique_not_ready","Democracy Critiques","How much do you agree or disagree with the following statements?","The citizens in your country are not prepared for a democratic system.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Not included in this wave"
"w7","","dem_critique_not_ready","Democracy Critiques","How much do you agree or disagree with the following statements?","The citizens in your country are not prepared for a democratic system.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Not included in this wave"
"w8","","dem_critique_not_ready","Democracy Critiques","How much do you agree or disagree with the following statements?","The citizens in your country are not prepared for a democratic system.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Not included in this wave"
"w2","q5163","dem_critique_order","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems are not effective at maintaining order and stability.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w3","q5163","dem_critique_order","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems are not effective at maintaining order and stability.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w4","q5163","dem_critique_order","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems are not effective at maintaining order and stability.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w5","","dem_critique_order","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems are not effective at maintaining order and stability.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Not included in this wave"
"w7","Q516_3","dem_critique_order","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems are not effective at maintaining order and stability.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W7 SPSS variable labels (AB7_ENG_Release_Version6.sav)"
"w8","Q516_3","dem_critique_order","Democracy Critiques","How much do you agree or disagree with the following statements?","Democratic systems are not effective at maintaining order and stability.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W8 SPSS variable labels (ArabBarometer_WaveVIII_English_v3.sav)"
"w2","q5167","dem_critique_values","Democracy Critiques","How much do you agree or disagree with the following statements?","Democracy negatively affects social and ethical values in your country.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w3","q5167","dem_critique_values","Democracy Critiques","How much do you agree or disagree with the following statements?","Democracy negatively affects social and ethical values in your country.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w4","","dem_critique_values","Democracy Critiques","How much do you agree or disagree with the following statements?","Democracy negatively affects social and ethical values in your country.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Not included in this wave"
"w5","","dem_critique_values","Democracy Critiques","How much do you agree or disagree with the following statements?","Democracy negatively affects social and ethical values in your country.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Not included in this wave"
"w7","","dem_critique_values","Democracy Critiques","How much do you agree or disagree with the following statements?","Democracy negatively affects social and ethical values in your country.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Not included in this wave"
"w8","","dem_critique_values","Democracy Critiques","How much do you agree or disagree with the following statements?","Democracy negatively affects social and ethical values in your country.","1=Strongly agree; 2=Agree; 3=Disagree; 4=Strongly disagree; 98=Don't know; 99=Refused","Not included in this wave"
"w2","","dem_essential_no_corruption","Democracy Essentials","To what extent do you consider each of the following to be an essential feature of a democratic system?","There is no corruption","1=Very essential; 2=Somewhat essential; 3=Not very essential; 4=Not essential at all; 98=Don't know; 99=Refused","Not included in this wave"
"w3","","dem_essential_no_corruption","Democracy Essentials","To what extent do you consider each of the following to be an essential feature of a democratic system?","There is no corruption","1=Very essential; 2=Somewhat essential; 3=Not very essential; 4=Not essential at all; 98=Don't know; 99=Refused","Not included in this wave"
"w4","","dem_essential_no_corruption","Democracy Essentials","To what extent do you consider each of the following to be an essential feature of a democratic system?","There is no corruption","1=Very essential; 2=Somewhat essential; 3=Not very essential; 4=Not essential at all; 98=Don't know; 99=Refused","Not included in this wave"
"w5","","dem_essential_no_corruption","Democracy Essentials","To what extent do you consider each of the following to be an essential feature of a democratic system?","There is no corruption","1=Very essential; 2=Somewhat essential; 3=Not very essential; 4=Not essential at all; 98=Don't know; 99=Refused","Not included in this wave"
"w7","","dem_essential_no_corruption","Democracy Essentials","To what extent do you consider each of the following to be an essential feature of a democratic system?","There is no corruption","1=Very essential; 2=Somewhat essential; 3=Not very essential; 4=Not essential at all; 98=Don't know; 99=Refused","Not included in this wave"
"w8","Q550A_2","dem_essential_no_corruption","Democracy Essentials","To what extent do you consider each of the following to be an essential feature of a democratic system?","There is no corruption","1=Very essential; 2=Somewhat essential; 3=Not very essential; 4=Not essential at all; 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF and W8 SPSS variable labels (ArabBarometer_WaveVIII_English_v3.sav)"
"w2","q511","dem_extent_country","Democracy","","In your opinion, to what extent is your country democratic? Using a 10-point scale where 1 means complete dictatorship and 10 means complete democracy.","1-10 (1=Complete dictatorship; 10=Complete democracy); 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w3","q511","dem_extent_country","Democracy","","In your opinion, to what extent is your country democratic? Using a 10-point scale where 1 means complete dictatorship and 10 means complete democracy.","1-10 (1=Complete dictatorship; 10=Complete democracy); 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w4","q511","dem_extent_country","Democracy","","In your opinion, to what extent is your country democratic? Using a 10-point scale where 1 means complete dictatorship and 10 means complete democracy.","1-10 (1=Complete dictatorship; 10=Complete democracy); 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w5","","dem_extent_country","Democracy","","In your opinion, to what extent is your country democratic? Using a 10-point scale where 1 means complete dictatorship and 10 means complete democracy.","1-10 (1=Complete dictatorship; 10=Complete democracy); 98=Don't know; 99=Refused","Not included in this wave"
"w7","","dem_extent_country","Democracy","","In your opinion, to what extent is your country democratic? Using a 10-point scale where 1 means complete dictatorship and 10 means complete democracy.","1-10 (1=Complete dictatorship; 10=Complete democracy); 98=Don't know; 99=Refused","Not included in this wave"
"w8","","dem_extent_country","Democracy","","In your opinion, to what extent is your country democratic? Using a 10-point scale where 1 means complete dictatorship and 10 means complete democracy.","1-10 (1=Complete dictatorship; 10=Complete democracy); 98=Don't know; 99=Refused","Not included in this wave"
"w2","q5151","dem_feature_1st","Democracy Features","People often differ in their views on the characteristics that are essential to democracy. If you have to choose only one thing, what would you choose as the most important characteristic?","First Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w3","q5151","dem_feature_1st","Democracy Features","People often differ in their views on the characteristics that are essential to democracy. If you have to choose only one thing, what would you choose as the most important characteristic?","First Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w4","","dem_feature_1st","Democracy Features","People often differ in their views on the characteristics that are essential to democracy. If you have to choose only one thing, what would you choose as the most important characteristic?","First Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Not included in this wave"
"w5","","dem_feature_1st","Democracy Features","People often differ in their views on the characteristics that are essential to democracy. If you have to choose only one thing, what would you choose as the most important characteristic?","First Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Not included in this wave"
"w7","","dem_feature_1st","Democracy Features","People often differ in their views on the characteristics that are essential to democracy. If you have to choose only one thing, what would you choose as the most important characteristic?","First Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Not included in this wave"
"w8","","dem_feature_1st","Democracy Features","People often differ in their views on the characteristics that are essential to democracy. If you have to choose only one thing, what would you choose as the most important characteristic?","First Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Not included in this wave"
"w2","q5152","dem_feature_2nd","Democracy Features","People often differ in their views on the characteristics that are essential to democracy.","Second Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w3","q5152","dem_feature_2nd","Democracy Features","People often differ in their views on the characteristics that are essential to democracy.","Second Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w4","","dem_feature_2nd","Democracy Features","People often differ in their views on the characteristics that are essential to democracy.","Second Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Not included in this wave"
"w5","","dem_feature_2nd","Democracy Features","People often differ in their views on the characteristics that are essential to democracy.","Second Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Not included in this wave"
"w7","","dem_feature_2nd","Democracy Features","People often differ in their views on the characteristics that are essential to democracy.","Second Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Not included in this wave"
"w8","","dem_feature_2nd","Democracy Features","People often differ in their views on the characteristics that are essential to democracy.","Second Characteristic","1=Opportunity to change govt through elections; 2=Freedom to criticize govt; 3=Small income gap; 4=Basic necessities; 5=Other","Not included in this wave"
"w2","q512","dem_suitable_country","Democracy","","Using a scale of 1 to 10 measuring the extent to which democracy is suitable for your country, where 1 means completely unsuitable and 10 means completely suitable, where would you place your opinion?","1-10 (1=Completely unsuitable; 10=Completely suitable); 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w3","q512","dem_suitable_country","Democracy","","Using a scale of 1 to 10 measuring the extent to which democracy is suitable for your country, where 1 means completely unsuitable and 10 means completely suitable, where would you place your opinion?","1-10 (1=Completely unsuitable; 10=Completely suitable); 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
"w4","q512","dem_suitable_country","Democracy","","Using a scale of 1 to 10 measuring the extent to which democracy is suitable for your country, where 1 means completely unsuitable and 10 means completely suitable, where would you place your opinion?","1-10 (1=Completely unsuitable; 10=Completely suitable); 98=Don't know; 99=Refused","Text sourced from W1 questionnaire PDF (ABI_Questionnaire_ENG.pdf) and W2 SPSS variable labels"
