wave,question_id,harmonized_name,section,stem_text,item_text,response_scale,notes
w1,econ,econ_national,3. Family and National Economy and Jobs (가족과 국가경제와 직업),,Q14. What do you think about the South Korean economy? (대한민국 경제에 대해 어떻게 생각하십니까?),1=very good (매우 좋다); 2=somewhat good (대체로 좋다); 3=somewhat bad (대체로 나쁘다); 4=poor (나쁘다),
w4,econ,econ_national,1. View of State/Ethnicity (국가관/민족관),,Q4. What do you think about the South Korean economy? (대한민국 경제에 대해 어떻게 생각하십니까?),1=very good (매우 좋다); 2=somewhat good (대체로 좋다); 3=somewhat bad (대체로 나쁘다); 4=poor (나쁘다),
w1,edlevel,education,11. Demographics (인구통계),,DQ2. What is the highest degree or level of school you have completed? (최종 학력은 무엇입니까?),1=never went to school (학교를 다닌 적 없음); 2=elementary school (초등학교); 3=middle school (중학교); 4=high school (고등학교); 5=community college 2-3 year (전문대학); 6=university 4 year (대학교); 7=graduate school master's (대학원 석사); 8=graduate school doctorate (대학원 박사); 9=other (기타),
w4,edlevel,education,11. Demographics (인구통계),,DQ2. What is the highest degree or level of school you have completed? (최종 학력은 무엇입니까?),1=never went to school; 2=elementary school; 3=middle school; 4=high school; 5=community college 2-3 year; 6=university 4 year; 7=graduate school master's; 8=graduate school doctorate; 9=other,
w1,job,employment,11. Demographics (인구통계),,DQ3. Which of the following best describes your primary area of employment? (현재 종사하고 계신 직업 분야는 무엇입니까?),1=agriculture/forestry/fishing; 2=professor/teacher; 3=public servant; 4=management; 5=office staff; 6=professional; 7=sales/service; 8=skilled labor; 9=blue collar worker; 10=private business; 11=homemaker; 12=student; 13=other; 14=no work,
w4,job,employment,11. Demographics (인구통계),,DQ4. Which of the following best describes your primary area of employment? (현재 종사하고 계신 직업 분야는 무엇입니까?),1=agriculture/forestry/fishing; 2=professor/teacher; 3=public servant; 4=management; 5=office staff; 6=professional; 7=sales/service; 8=skilled labor; 9=blue collar worker; 10=private business; 11=homemaker; 12=student; 13=other; 14=unemployed,
w1,gender,gender,11. Demographics (인구통계),,SQ1. Gender (성별),1=female (여성); 2=male (남성),Raw W1 coding: 1=female 2=male; harmonized to 1=male 0=female via recode_kamos_gender_w1()
w4,sex,gender,11. Demographics (인구통계),,SQ1. Gender (성별),1=male (남성); 2=female (여성),W4 coding standard; harmonized to 1=male 0=female
w1,polviews,ideology,10. Politics/Ideology (정치/이념),,Q69. If political views that people might hold are arranged into a 5-point scale as listed below where would you place yourself on this scale? (정치적 견해를 5점 척도로 배열할 때 자신은 어디에 해당합니까?),1=extremely liberal (매우 진보); 2=somewhat liberal (다소 진보); 3=moderate (중도); 4=somewhat conservative (다소 보수); 5=extremely conservative (매우 보수),
w4,polviews,ideology,10. Politics/Ideology (정치/이념),,Q69. If political views that people might hold are arranged into a 5-point scale as listed below where would you place yourself on this scale? (정치적 견해를 5점 척도로 배열할 때 자신은 어디에 해당합니까?),1=extremely liberal (매우 진보); 2=somewhat liberal (다소 진보); 3=moderate (중도); 4=somewhat conservative (다소 보수); 5=extremely conservative (매우 보수),
w1,Income,income,11. Demographics (인구통계),,DQ6. What was your average monthly family income during the last year (before taxes)? (지난 1년간 월평균 가구소득은 얼마입니까? 세전),1=1000000 won or less; 2=1010000-2000000; 3=2010000-3000000; 4=3010000-4000000; 5=4010000-5000000; 6=5010000-6000000; 7=6010000-7000000; 8=7010000-8000000; 9=8010000-9000000; 10=9010000-10000000; 11=10010000 won or over,
w4,income,income,11. Demographics (인구통계),,DQ6. What was your average monthly family income during the last year (before taxes)? (지난 1년간 월평균 가구소득은 얼마입니까? 세전),1=1000000 won or less; 2=1010000-2000000; 3=2010000-3000000; 4=3010000-4000000; 5=4010000-5000000; 6=5010000-6000000; 7=6010000-7000000; 8=7010000-8000000; 9=8010000-9000000; 10=9010000-10000000; 11=10010000 won or over,
w1,marstat,marital_status,11. Demographics (인구통계),,DQ4. What is your marital status? (결혼 상태는 어떻습니까?),1=single never married (미혼); 2=married (기혼); 3=divorced (이혼); 4=widowed (사별),
w4,marstat,marital_status,11. Demographics (인구통계),,DQ3. What is your marital status? (결혼 상태는 어떻습니까?),1=single never married (미혼); 2=married (기혼); 3=divorced (이혼); 4=widowed (사별),
w1,npride,national_pride,1. View of State/Ethnicity (국가관/민족관),,Q1. How proud are you of being a citizen of the Republic of Korea? (대한민국 국민임이 얼마나 자랑스럽습니까?),1=very proud (매우 자랑스럽다); 2=somewhat proud (다소 자랑스럽다); 3=not very proud (별로 자랑스럽지 않다); 4=not proud at all (전혀 자랑스럽지 않다),
w4,npride,national_pride,1. View of State/Ethnicity (국가관/민족관),,Q1. How proud are you of being a citizen of the Republic of Korea? (대한민국 국민임이 얼마나 자랑스럽습니까?),1=very proud (매우 자랑스럽다); 2=somewhat proud (다소 자랑스럽다); 3=not very proud (별로 자랑스럽지 않다); 4=not proud at all (전혀 자랑스럽지 않다),
w1,curevent,news_interest,9. Media/Communication (미디어/커뮤니케이션),,Q60. Are you usually interested in news about political economic and social issues? (정치 경제 사회 문제에 관한 뉴스에 평소 관심이 있습니까?),1=very interested (매우 관심 있다); 2=somewhat interested (다소 관심 있다); 3=not very interested (별로 관심 없다); 4=not interested at all (전혀 관심 없다),
w4,curevent,news_interest,8. Leisure Media (여가 미디어),,Q46. Are you usually interested in news about political economic and social issues? (정치 경제 사회 문제에 관한 뉴스에 평소 관심이 있습니까?),1=very interested (매우 관심 있다); 2=somewhat interested (다소 관심 있다); 3=not very interested (별로 관심 없다); 4=not interested at all (전혀 관심 없다),
w1,Partyatt_4,party_att_justice,10. Politics/Ideology (정치/이념),"Q67. How do you feel about the political parties listed below? Rate each one on a scale of 0 to 10, 0 being strongly dislike and 10 being strongly favor. (아래 정당들에 대해 어떻게 느끼십니까? 0에서 10까지 점수를 매겨 주십시오.)",4) Jeonguidang [Justice Party] (정의당),0=strongly dislike (매우 싫어함) to 10=strongly favor (매우 좋아함),W1 only
w4,,party_att_justice,,,,,Not included in this wave
w1,Partyatt_2,party_att_minjoo,10. Politics/Ideology (정치/이념),"Q67. How do you feel about the political parties listed below? Rate each one on a scale of 0 to 10, 0 being strongly dislike and 10 being strongly favor. (아래 정당들에 대해 어떻게 느끼십니까? 0에서 10까지 점수를 매겨 주십시오.)",2) Deobureo Minjudang [Minjoo Party of Korea] (더불어 민주당),0=strongly dislike (매우 싫어함) to 10=strongly favor (매우 좋아함),W1 only
w4,,party_att_minjoo,,,,,Not included in this wave
w1,Partyatt_3,party_att_peoples,10. Politics/Ideology (정치/이념),"Q67. How do you feel about the political parties listed below? Rate each one on a scale of 0 to 10, 0 being strongly dislike and 10 being strongly favor. (아래 정당들에 대해 어떻게 느끼십니까? 0에서 10까지 점수를 매겨 주십시오.)",3) Gungminui Dang [People's Party] (국민의당),0=strongly dislike (매우 싫어함) to 10=strongly favor (매우 좋아함),W1 only
w4,,party_att_peoples,,,,,Not included in this wave
w1,Partyatt_1,party_att_saenuri,10. Politics/Ideology (정치/이념),"Q67. How do you feel about the political parties listed below? Rate each one on a scale of 0 to 10, 0 being strongly dislike and 10 being strongly favor. (아래 정당들에 대해 어떻게 느끼십니까? 0에서 10까지 점수를 매겨 주십시오.)",1) Saenuri [current ruling party] (새누리당 [현 여당]),0=strongly dislike (매우 싫어함) to 10=strongly favor (매우 좋아함),W1 only
w4,,party_att_saenuri,,,,,Not included in this wave
w1,partyid,party_bloc,10. Politics/Ideology (정치/이념),,Q66. Which political party do you support? (어떤 정당을 지지하십니까?),1=Saenuri (새누리당); 2=Deobureo Minjudang (더불어민주당); 3=Gungminui Dang (국민의당); 4=other; 5=none,Derived: collapsed to 1=conservative 2=progressive 3=none/other
w4,partyid3,party_bloc,10. Politics/Ideology (정치/이념),,Q67. Which political party do you support? (어떤 정당을 지지하십니까?),1=Deobureo Minjudang (더불어민주당); 2=Jayu Hanguk Dang (자유한국당); 3=Bareunmirae Party (바른미래당); 4=Jeongui Dang (정의당); 5=other; 6=none,Derived: collapsed to 1=conservative 2=progressive 3=none/other; party landscape differs from W1
w1,partyid,party_id,10. Politics/Ideology (정치/이념),,Q66. Which political party do you support? (어떤 정당을 지지하십니까?),1=Saenuri (새누리당); 2=Deobureo Minjudang (더불어민주당); 3=Gungminui Dang (국민의당); 4=other; 5=none,Nominal; party labels wave-specific
w4,partyid3,party_id,10. Politics/Ideology (정치/이념),,Q67. Which political party do you support? (어떤 정당을 지지하십니까?),1=Deobureo Minjudang (더불어민주당); 2=Jayu Hanguk Dang (자유한국당); 3=Bareunmirae Party (바른미래당); 4=Jeongui Dang (정의당); 5=other; 6=none,Nominal; party labels wave-specific; party landscape differs from W1
w1,Partyid2,party_id_lean,10. Politics/Ideology (정치/이념),,Q66-1. (If you do not support any party) Which party do you favor more? (지지하는 정당이 없다면 어떤 정당에 더 호감이 가십니까?),1=Saenuri (새누리당); 2=Deobureo Minjudang (더불어민주당); 3=Gungminui Dang (국민의당); 4=other; 5=none,Asked only if Q66=5 (none)
w4,partyid4,party_id_lean,10. Politics/Ideology (정치/이념),,Q67-1. (If you do not support any party) Which party do you favor more? (지지하는 정당이 없다면 어떤 정당에 더 호감이 가십니까?),1=Deobureo Minjudang (더불어민주당); 2=Jayu Hanguk Dang (자유한국당); 3=Bareunmirae Party (바른미래당); 4=Jeongui Dang (정의당); 5=other; 6=none,Asked only if Q67=6 (none)
w1,polisat,pol_satisfaction,10. Politics/Ideology (정치/이념),,Q70. How satisfied are you with the current state of Korean politics? (현재 한국 정치 상태에 얼마나 만족하십니까?),1=very satisfied (매우 만족); 2=somewhat satisfied (다소 만족); 3=somewhat unsatisfied (다소 불만족); 4=very unsatisfied (매우 불만족),
w4,polisat,pol_satisfaction,10. Politics/Ideology (정치/이념),,Q70. How satisfied are you with the current state of Korean politics? (현재 한국 정치 상태에 얼마나 만족하십니까?),1=very satisfied (매우 만족); 2=somewhat satisfied (다소 만족); 3=somewhat unsatisfied (다소 불만족); 4=very unsatisfied (매우 불만족),
w1,polisys,pol_system_pref,10. Politics/Ideology (정치/이념),,Q71. Of the following political systems which system do you think is the most desirable for Korea? (다음 정치 체제 중 한국에 가장 바람직한 것은 무엇이라 생각하십니까?),1=5-year single-term presidential system (5년 단임 대통령제); 2=4-year term presidential system with re-election possible (4년 중임 대통령제); 3=Semi-presidential system (이원집정부제); 4=parliamentary system (내각책임제/의원내각제); 5=do not know (모르겠다),
w4,polisys,pol_system_pref,10. Politics/Ideology (정치/이념),,Q71. Of the following political systems which system do you think is the most desirable for Korea? (다음 정치 체제 중 한국에 가장 바람직한 것은 무엇이라 생각하십니까?),1=5-year single-term presidential system; 2=4-year term presidential system with re-election possible; 3=Semi-presidential system; 4=parliamentary system; 5=do not know,
w1,area,region,11. Demographics (인구통계),,DQ1. Where are you from? (출신 지역은 어디입니까?),1=Seoul; 2=Busan; 3=Daegu; 4=Incheon; 5=Gwangju; 6=Daejeon; 7=Ulsan; 8=Sejong (세종); 9=Gyeonggi; 10=Gangwon; 11=North Chungcheong; 12=South Chungcheong; 13=North Jeolla; 14=South Jeolla; 15=North Gyeongsang; 16=South Gyeongsang; 17=Jeju; 18=North Korea; 19=another country,
w4,area,region,11. Demographics (인구통계),,DQ1. Where were you born? (출생 지역은 어디입니까?),1=Seoul; 2=Busan; 3=Daegu; 4=Incheon; 5=Gwangju; 6=Daejeon; 7=Ulsan; 8=Sejong; 9=Gyeonggi; 10=Gangwon; 11=North Chungcheong; 12=South Chungcheong; 13=North Jeolla; 14=South Jeolla; 15=North Gyeongsang; 16=South Gyeongsang; 17=Jeju; 18=North Korea; 19=another country,
w1,socconse,social_conflict_severity,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),,Q8. How serious do you think the problem of social conflict in Korean society is? (한국 사회의 사회갈등 문제가 얼마나 심각하다고 생각하십니까?),1=very severe (매우 심각하다); 2=somewhat severe (다소 심각하다); 3=not so serious (별로 심각하지 않다); 4=not serious at all (전혀 심각하지 않다),
w4,socconse,social_conflict_severity,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),,Q8. How serious do you think the problem of social conflict in Korean society is? (한국 사회의 사회갈등 문제가 얼마나 심각하다고 생각하십니까?),1=very severe (매우 심각하다); 2=somewhat severe (다소 심각하다); 3=not so serious (별로 심각하지 않다); 4=not serious at all (전혀 심각하지 않다),
w1,socmob,social_mobility,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),,Q12. Do you believe that an individual can climb up the socioeconomic ladder if he/she tries hard enough? (개인이 노력하면 사회경제적 지위가 향상될 수 있다고 생각하십니까?),1=significantly improve (크게 향상); 2=somewhat improve (다소 향상); 3=no significant improvement (별로 향상 안됨); 4=will not improve at all (전혀 향상 안됨),
w4,socmob,social_mobility,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),,Q12. Do you believe that an individual can improve his/her socioeconomic status if he/she tries hard enough? (개인이 노력하면 사회경제적 지위가 향상될 수 있다고 생각하십니까?),1=significantly improve (크게 향상); 2=somewhat improve (다소 향상); 3=no significant improvement (별로 향상 안됨); 4=will not improve at all (전혀 향상 안됨),
w1,Socmob2,social_mobility_next_gen,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),,Q13. Do you believe that the socioeconomic status of your children's generation will be better than your generation's? (자녀 세대의 사회경제적 지위가 자신의 세대보다 나아질 것이라고 생각하십니까?),1=significantly improve (크게 향상); 2=somewhat improve (다소 향상); 3=no significant improvement (별로 향상 안됨); 4=will not improve at all (전혀 향상 안됨),
w4,socmob2,social_mobility_next_gen,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),,Q13. Do you believe that the socioeconomic status of your children's generation will be better than your generation's? (자녀 세대의 사회경제적 지위가 자신의 세대보다 나아질 것이라고 생각하십니까?),1=significantly improve (크게 향상); 2=somewhat improve (다소 향상); 3=no significant improvement (별로 향상 안됨); 4=will not improve at all (전혀 향상 안됨),
w1,class,subjective_class,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),,Q10. With 0 being the lowest class and 10 being the uppermost class in Korean society what class do you think you belong in? (한국 사회에서 0이 최하층이고 10이 최상층이라면 본인은 어디에 속한다고 생각하십니까?),0=lowest class (최하층) to 10=uppermost class (최상층),
w4,class,subjective_class,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),,Q10. With 0 being the lowest class and 10 being the uppermost class in Korean society what class do you think you belong in? (한국 사회에서 0이 최하층이고 10이 최상층이라면 본인은 어디에 속한다고 생각하십니까?),0=lowest class (최하층) to 10=uppermost class (최상층),
w1,cgotrust,trust_central_govt,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",1) central government (중앙정부),0=completely untrustworthy (전혀 신뢰하지 않음) to 10=completely trustworthy (완전히 신뢰함),
w4,cgotrust,trust_central_govt,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",1) central government (중앙정부),0=completely untrustworthy to 10=completely trustworthy,
w1,cittrust,trust_citizens,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q6. On a scale of 0 to 10, 0 being ""completely untrustworthy"" and 10 being ""completely trustworthy,"" what score comes closest to the way you feel about the following questions? (0~10점 척도로 다음 질문에 대해 어떻게 느끼는지 점수를 매겨 주십시오.)",2) Do you believe that the citizens of South Korea are trustworthy? (대한민국 국민은 신뢰할 수 있다고 생각하십니까?),0=completely untrustworthy (전혀 신뢰하지 않음) to 10=completely trustworthy (완전히 신뢰함),
w4,cittrust,trust_citizens,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q6. On a scale of 0 to 10, 0 being ""completely untrustworthy"" and 10 being ""completely trustworthy,"" what score comes closest to the way you feel about the following questions? (0~10점 척도)",2) Do you believe that the citizens of South Korea are trustworthy? (대한민국 국민은 신뢰할 수 있다고 생각하십니까?),0=completely untrustworthy to 10=completely trustworthy,
w1,legtrust,trust_judiciary,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",4) judiciary (사법부),0=completely untrustworthy (전혀 신뢰하지 않음) to 10=completely trustworthy (완전히 신뢰함),SPSS English label says 'legislature' but Korean text is 사법부 (judiciary/courts); our mapping to trust_judiciary is correct
w4,legtrust,trust_judiciary,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",4) judiciary (사법부),0=completely untrustworthy to 10=completely trustworthy,SPSS English label says 'legislature' but Korean text is 사법부 (judiciary/courts); our mapping to trust_judiciary is correct
w1,lgotrust,trust_local_govt,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",2) local government (지방정부),0=completely untrustworthy (전혀 신뢰하지 않음) to 10=completely trustworthy (완전히 신뢰함),
w4,lgotrust,trust_local_govt,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",2) local government (지방정부),0=completely untrustworthy to 10=completely trustworthy,
w1,Medtrust,trust_media,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",6) media/press (언론/미디어),0=completely untrustworthy (전혀 신뢰하지 않음) to 10=completely trustworthy (완전히 신뢰함),
w4,medtrust,trust_media,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",6) media/press (언론/미디어),0=completely untrustworthy to 10=completely trustworthy,
w1,natrust,trust_national_assembly,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",3) National Assembly (국회),0=completely untrustworthy (전혀 신뢰하지 않음) to 10=completely trustworthy (완전히 신뢰함),
w4,natrust,trust_national_assembly,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",3) National Assembly (국회),0=completely untrustworthy to 10=completely trustworthy,
w1,Orgtrust,trust_ngo,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",7) citizen government/non-governmental organization (시민단체/비정부기구),0=completely untrustworthy (전혀 신뢰하지 않음) to 10=completely trustworthy (완전히 신뢰함),
w4,orgtrust,trust_ngo,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",7) citizen government/non-governmental organization (시민단체/비정부기구),0=completely untrustworthy to 10=completely trustworthy,
w1,petrust,trust_private_enterprise,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",5) private enterprise (민간 기업),0=completely untrustworthy (전혀 신뢰하지 않음) to 10=completely trustworthy (완전히 신뢰함),
w4,petrust,trust_private_enterprise,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",5) private enterprise (민간 기업),0=completely untrustworthy to 10=completely trustworthy,
w1,reltrust,trust_religious,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",8) religious organization (종교 단체),0=completely untrustworthy (전혀 신뢰하지 않음) to 10=completely trustworthy (완전히 신뢰함),
w4,reltrust,trust_religious,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q7. How much do you trust the following social organizations? Use a scale from 0 to 10 to rate each organization, 0 being ""completely untrustworthy,"" 10 being ""completely trustworthy."" (다음 사회 기관/조직을 얼마나 신뢰하십니까? 0~10점)",8) religious organization (종교 단체),0=completely untrustworthy to 10=completely trustworthy,
w1,Soctrus,trust_society,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q6. On a scale of 0 to 10, 0 being ""completely untrustworthy"" and 10 being ""completely trustworthy,"" what score comes closest to the way you feel about the following questions? (0~10점 척도로 다음 질문에 대해 어떻게 느끼는지 점수를 매겨 주십시오.)",1) Do you believe that the society of South Korea is trustworthy? (대한민국 사회는 신뢰할 수 있다고 생각하십니까?),0=completely untrustworthy (전혀 신뢰하지 않음) to 10=completely trustworthy (완전히 신뢰함),
w4,Soctrust,trust_society,2. Social Trust and Conflict/Consciousness of Social Class (사회신뢰와 갈등/계층의식),"Q6. On a scale of 0 to 10, 0 being ""completely untrustworthy"" and 10 being ""completely trustworthy,"" what score comes closest to the way you feel about the following questions? (0~10점 척도)",1) Do you believe that the society of South Korea is trustworthy? (대한민국 사회는 신뢰할 수 있다고 생각하십니까?),0=completely untrustworthy to 10=completely trustworthy,
w1,Vote14_1,voted_general,10. Politics/Ideology (정치/이념),,Q68. Which of the following elections have you participated in? (다음 선거 중 참여한 선거는 어떤 것입니까?),1) April 2012 General Election (2012년 4월 총선),Binary: checked=voted (1); unchecked=NA
w4,vote15,voted_general,10. Politics/Ideology (정치/이념),,Q68. Which of the following elections have you participated in? (다음 선거 중 참여한 선거는 어떤 것입니까?),1) April 2016 General Election (2016년 4월 총선),Binary: checked=voted (1); unchecked=NA
w1,Vote14_3,voted_local,10. Politics/Ideology (정치/이념),,Q68. Which of the following elections have you participated in? (다음 선거 중 참여한 선거는 어떤 것입니까?),3) June 2014 5th Local Election (2014년 6월 제5회 지방선거),Binary: checked=voted (1); unchecked=NA
w4,vote17,voted_local,10. Politics/Ideology (정치/이념),,Q68. Which of the following elections have you participated in? (다음 선거 중 참여한 선거는 어떤 것입니까?),3) June 2018 Local election (2018년 6월 지방선거),Binary: checked=voted (1); unchecked=NA
w1,Vote14_2,voted_presidential,10. Politics/Ideology (정치/이념),,Q68. Which of the following elections have you participated in? (다음 선거 중 참여한 선거는 어떤 것입니까?),2) December 2012 Presidential Election (2012년 12월 대선),Binary: checked=voted (1); unchecked=NA
w4,vote16,voted_presidential,10. Politics/Ideology (정치/이념),,Q68. Which of the following elections have you participated in? (다음 선거 중 참여한 선거는 어떤 것입니까?),2) May 2017 Presidential Election (2017년 5월 대선),Binary: checked=voted (1); unchecked=NA
w1,wt2,weight,,,Post-stratification survey weight (사후층화 가중치),,W1 uses wt2 (trimmed post-stratification weight; mean approx 1; range 0.72-1.81)
w4,,weight,,,,,W4 has no weight variable in raw data; constant 1.0 assigned during harmonization
