wave,question_id,harmonized_name,section,stem_text,item_text,response_scale,notes
w6,w06A002y,birth_year,demographics,,The date when the respondent is born (unit: yyyy),,"W1 column is in the A001 family (w01A001y); W2-W9 use the A002 family (w0NA002y) -- a genuine per-wave item renumbering, confirmed identical coding across the boundary. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w7,w07A002y,birth_year,demographics,,The date when the respondent is born (unit: yyyy),,"W1 column is in the A001 family (w01A001y); W2-W9 use the A002 family (w0NA002y) -- a genuine per-wave item renumbering, confirmed identical coding across the boundary. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w8,w08A002y,birth_year,demographics,,The date when the respondent is born (unit: yyyy),,"W1 column is in the A001 family (w01A001y); W2-W9 use the A002 family (w0NA002y) -- a genuine per-wave item renumbering, confirmed identical coding across the boundary. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w9,w09A002y,birth_year,demographics,,The date when the respondent is born (unit: yyyy),,"W1 column is in the A001 family (w01A001y); W2-W9 use the A002 family (w0NA002y) -- a genuine per-wave item renumbering, confirmed identical coding across the boundary. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w1,w01A001m,birth_month,demographics,,The date when the respondent is born (unit: mm),,Same A001->A002 renumbering pattern as birth_year. Confirmed 100% populated in all 9 waves (spot-checked W1/W4/W9) -- contradicts an earlier design-time assumption that no birth-month item existed; enables a finer age-in-months RD running variable. item_text from SPSS label; verbatim backfill from official questionnaire pending.
w2,w02A002m,birth_month,demographics,,The date when the respondent is born (unit: mm),,Same A001->A002 renumbering pattern as birth_year. Confirmed 100% populated in all 9 waves (spot-checked W1/W4/W9) -- contradicts an earlier design-time assumption that no birth-month item existed; enables a finer age-in-months RD running variable. item_text from SPSS label; verbatim backfill from official questionnaire pending.
w3,w03A002m,birth_month,demographics,,The date when the respondent is born (unit: mm),,Same A001->A002 renumbering pattern as birth_year. Confirmed 100% populated in all 9 waves (spot-checked W1/W4/W9) -- contradicts an earlier design-time assumption that no birth-month item existed; enables a finer age-in-months RD running variable. item_text from SPSS label; verbatim backfill from official questionnaire pending.
w4,w04A002m,birth_month,demographics,,The date when the respondent is born (unit: mm),,Same A001->A002 renumbering pattern as birth_year. Confirmed 100% populated in all 9 waves (spot-checked W1/W4/W9) -- contradicts an earlier design-time assumption that no birth-month item existed; enables a finer age-in-months RD running variable. item_text from SPSS label; verbatim backfill from official questionnaire pending.
w5,w05A002m,birth_month,demographics,,The date when the respondent is born (unit: mm),,Same A001->A002 renumbering pattern as birth_year. Confirmed 100% populated in all 9 waves (spot-checked W1/W4/W9) -- contradicts an earlier design-time assumption that no birth-month item existed; enables a finer age-in-months RD running variable. item_text from SPSS label; verbatim backfill from official questionnaire pending.
w6,w06A002m,birth_month,demographics,,The date when the respondent is born (unit: mm),,Same A001->A002 renumbering pattern as birth_year. Confirmed 100% populated in all 9 waves (spot-checked W1/W4/W9) -- contradicts an earlier design-time assumption that no birth-month item existed; enables a finer age-in-months RD running variable. item_text from SPSS label; verbatim backfill from official questionnaire pending.
w7,w07A002m,birth_month,demographics,,The date when the respondent is born (unit: mm),,Same A001->A002 renumbering pattern as birth_year. Confirmed 100% populated in all 9 waves (spot-checked W1/W4/W9) -- contradicts an earlier design-time assumption that no birth-month item existed; enables a finer age-in-months RD running variable. item_text from SPSS label; verbatim backfill from official questionnaire pending.
w8,w08A002m,birth_month,demographics,,The date when the respondent is born (unit: mm),,Same A001->A002 renumbering pattern as birth_year. Confirmed 100% populated in all 9 waves (spot-checked W1/W4/W9) -- contradicts an earlier design-time assumption that no birth-month item existed; enables a finer age-in-months RD running variable. item_text from SPSS label; verbatim backfill from official questionnaire pending.
w9,w09A002m,birth_month,demographics,,The date when the respondent is born (unit: mm),,Same A001->A002 renumbering pattern as birth_year. Confirmed 100% populated in all 9 waves (spot-checked W1/W4/W9) -- contradicts an earlier design-time assumption that no birth-month item existed; enables a finer age-in-months RD running variable. item_text from SPSS label; verbatim backfill from official questionnaire pending.
w1,w01A001_age,age,demographics,,Respondent age(=2006-w01A001y),,Same A001->A002 renumbering pattern as birth_year. The SPSS variable LABEL text itself has cosmetic copy-paste bugs in W6/W7/W9 (wrong wave/year references in the label's stated formula) -- the label text shown here reproduces that bug verbatim; the underlying stored age VALUES are correct (spot-checked = interview_year - birth_year in 100% of rows). item_text from SPSS label; verbatim backfill from official questionnaire pending.
w2,w02A002_age,age,demographics,,Respondent age(=2008-w02A002y),,Same A001->A002 renumbering pattern as birth_year. The SPSS variable LABEL text itself has cosmetic copy-paste bugs in W6/W7/W9 (wrong wave/year references in the label's stated formula) -- the label text shown here reproduces that bug verbatim; the underlying stored age VALUES are correct (spot-checked = interview_year - birth_year in 100% of rows). item_text from SPSS label; verbatim backfill from official questionnaire pending.
w3,w03A002_age,age,demographics,,Respondent age(=2010-w03A002y),,Same A001->A002 renumbering pattern as birth_year. The SPSS variable LABEL text itself has cosmetic copy-paste bugs in W6/W7/W9 (wrong wave/year references in the label's stated formula) -- the label text shown here reproduces that bug verbatim; the underlying stored age VALUES are correct (spot-checked = interview_year - birth_year in 100% of rows). item_text from SPSS label; verbatim backfill from official questionnaire pending.
w4,w04A002_age,age,demographics,,Respondent age(=2012-w04A002y),,Same A001->A002 renumbering pattern as birth_year. The SPSS variable LABEL text itself has cosmetic copy-paste bugs in W6/W7/W9 (wrong wave/year references in the label's stated formula) -- the label text shown here reproduces that bug verbatim; the underlying stored age VALUES are correct (spot-checked = interview_year - birth_year in 100% of rows). item_text from SPSS label; verbatim backfill from official questionnaire pending.
w5,w05A002_age,age,demographics,,Respondent age (=2014-w05A002y),,Same A001->A002 renumbering pattern as birth_year. The SPSS variable LABEL text itself has cosmetic copy-paste bugs in W6/W7/W9 (wrong wave/year references in the label's stated formula) -- the label text shown here reproduces that bug verbatim; the underlying stored age VALUES are correct (spot-checked = interview_year - birth_year in 100% of rows). item_text from SPSS label; verbatim backfill from official questionnaire pending.
w6,w06A002_age,age,demographics,,Respondent age (=2016-w06A002y+1),,Same A001->A002 renumbering pattern as birth_year. The SPSS variable LABEL text itself has cosmetic copy-paste bugs in W6/W7/W9 (wrong wave/year references in the label's stated formula) -- the label text shown here reproduces that bug verbatim; the underlying stored age VALUES are correct (spot-checked = interview_year - birth_year in 100% of rows). item_text from SPSS label; verbatim backfill from official questionnaire pending.
w7,w07A002_age,age,demographics,,Respondent age (=2018-w06A002y),,Same A001->A002 renumbering pattern as birth_year. The SPSS variable LABEL text itself has cosmetic copy-paste bugs in W6/W7/W9 (wrong wave/year references in the label's stated formula) -- the label text shown here reproduces that bug verbatim; the underlying stored age VALUES are correct (spot-checked = interview_year - birth_year in 100% of rows). item_text from SPSS label; verbatim backfill from official questionnaire pending.
w8,w08A002_age,age,demographics,,Respondent age (=2020-w08A002y),-9=Don't know; -8=Refuse to answer,Same A001->A002 renumbering pattern as birth_year. The SPSS variable LABEL text itself has cosmetic copy-paste bugs in W6/W7/W9 (wrong wave/year references in the label's stated formula) -- the label text shown here reproduces that bug verbatim; the underlying stored age VALUES are correct (spot-checked = interview_year - birth_year in 100% of rows). item_text from SPSS label; verbatim backfill from official questionnaire pending.
w9,w09A002_age,age,demographics,,Respondent age (=2020-w08A002y),-9=Don't know; -8=Refuse to answer,Same A001->A002 renumbering pattern as birth_year. The SPSS variable LABEL text itself has cosmetic copy-paste bugs in W6/W7/W9 (wrong wave/year references in the label's stated formula) -- the label text shown here reproduces that bug verbatim; the underlying stored age VALUES are correct (spot-checked = interview_year - birth_year in 100% of rows). item_text from SPSS label; verbatim backfill from official questionnaire pending.
w1,w01edu,education,demographics,,R's Educational Background,-9=Don't know; -8=Refuse to answer; 1=~Elementary school; 2=Middle school; 3=High school; 4=College/ University ~,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w2,w02edu,education,demographics,,"In the 2nd interview, the highest level of education (a school)",-9=Don't know; -8=Refuse to answer; 1=~Elementary school; 2=Middle school; 3=High school; 4=College/ University ~,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w3,w03edu,education,demographics,,"In the 3rd interview, the highest level of education (a school)",-9=Don't know; -8=Refuse to answer; 1=~Elementary school; 2=Middle school; 3=High school; 4=College/ University ~,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w4,w04edu,education,demographics,,"In the 4th interview, the highest level of education (a school)",-9=Don't know; -8=Refuse to answer; 1=~Elementary school; 2=Middle school; 3=High school; 4=College/ University ~,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w5,w05edu,education,demographics,,"In the 5th interview, the highest level of education (a school)",-9=Don't know; -8=Refuse to answer; 1=~Elementary school; 2=Middle school; 3=High school; 4=College/ University ~,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w6,w06edu,education,demographics,,"In the 6th interview, the highest level of education (a school)",-9=Don't know; -8=Refuse to answer; 1=~Elementary school; 2=Middle school; 3=High school; 4=College/ University ~,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w7,w07edu,education,demographics,,"In the 7th interview, the highest level of education (a school)",-9=Don't know; -8=Refuse to answer; 1=~Elementary school; 2=Middle school; 3=High school; 4=College/ University ~,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w8,w08edu,education,demographics,,"In the 8th interview, the highest level of education (a school)",-9=Don't know; -8=Refuse to answer; 1=~Elementary school; 2=Middle school; 3=High school; 4=College/ University ~,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w9,w09edu,education,demographics,,"In the 9th interview, the highest level of education (a school)",-9=Don't know; -8=Refuse to answer; 1=~Elementary school; 2=Middle school; 3=High school; 4=College/ University ~,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w1,w01A006,marital_status,demographics,,Currently marital status,-9=Don't know; -8=Refuse to answer; 1=Married or living with a partner; 2=Separated; 3=Divorced; 4=Widowed or missing (dispersed family); 5=Never married,"W1 column is w01A006 ('Currently marital status'); W2-W9 use w0Nmarital ('In <year>, the current marital status') -- coding confirmed identical across the renumbering. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w2,w02marital,marital_status,demographics,,"In 2008, the current marital status",1=Married or living with a partner; 2=Separated; 3=Divorced; 4=Widowed or missing (dispersed family); 5=Never married,"W1 column is w01A006 ('Currently marital status'); W2-W9 use w0Nmarital ('In <year>, the current marital status') -- coding confirmed identical across the renumbering. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w3,w03marital,marital_status,demographics,,"In 2010, the current marital status",1=Married or living with a partner; 2=Separated; 3=Divorced; 4=Widowed or missing (dispersed family); 5=Never married,"W1 column is w01A006 ('Currently marital status'); W2-W9 use w0Nmarital ('In <year>, the current marital status') -- coding confirmed identical across the renumbering. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w4,w04marital,marital_status,demographics,,"In 2012, the current marital status",1=Married or living with a partner; 2=Separated; 3=Divorced; 4=Widowed or missing (dispersed family); 5=Never married,"W1 column is w01A006 ('Currently marital status'); W2-W9 use w0Nmarital ('In <year>, the current marital status') -- coding confirmed identical across the renumbering. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w5,w05marital,marital_status,demographics,,"In 2014, the current marital status",1=Married or living with a partner; 2=Separated; 3=Divorced; 4=Widowed or missing (dispersed family); 5=Never married,"W1 column is w01A006 ('Currently marital status'); W2-W9 use w0Nmarital ('In <year>, the current marital status') -- coding confirmed identical across the renumbering. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w6,w06marital,marital_status,demographics,,"In 2016, the current marital status",-8=Refuse to answer; 1=Married or living with a partner; 2=Separated; 3=Divorced; 4=Widowed or missing (dispersed family); 5=Never married,"W1 column is w01A006 ('Currently marital status'); W2-W9 use w0Nmarital ('In <year>, the current marital status') -- coding confirmed identical across the renumbering. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w7,w07marital,marital_status,demographics,,"In 2018, the current marital status",-8=Refuse to answer; 1=Married or living with a partner; 2=Separated; 3=Divorced; 4=Widowed or missing (dispersed family); 5=Never married,"W1 column is w01A006 ('Currently marital status'); W2-W9 use w0Nmarital ('In <year>, the current marital status') -- coding confirmed identical across the renumbering. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w8,w08marital,marital_status,demographics,,"In 2020, the current marital status",-8=Refuse to answer; 1=Married or living with a partner; 2=Separated; 3=Divorced; 4=Widowed or missing (dispersed family); 5=Never married,"W1 column is w01A006 ('Currently marital status'); W2-W9 use w0Nmarital ('In <year>, the current marital status') -- coding confirmed identical across the renumbering. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w9,w09marital,marital_status,demographics,,"In 2020, the current marital status",-8=Refuse to answer; 1=Married or living with a partner; 2=Separated; 3=Divorced; 4=Widowed or missing (dispersed family); 5=Never married,"W1 column is w01A006 ('Currently marital status'); W2-W9 use w0Nmarital ('In <year>, the current marital status') -- coding confirmed identical across the renumbering. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w1,w01region1,region,demographics,,Region1: a local variable,11= Seoul; 21= Busan; 22= Deagu; 23= Incheon; 24= GwangJu; 25= Deajeon; 26= Ulsan; 31= Gyeonggi; 32= Gangwon; 33= Chungbuk; 34= Chungnam; 35= Jeonbuk; 36= Jeonam; 37= Gyeongbuk; 38= Gyeongnam,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w2,w02region1,region,demographics,,Region1: a local variable,11=Seoul; 21=Busan; 22=Deagu; 23=Incheon; 24=GwangJu; 25=Deajeon; 26=Ulsan; 31=Gyeonggi; 32=Gangwon; 33=Chungbuk; 34=Chungnam; 35=Jeonbuk; 36=Jeonam; 37=Gyeongbuk; 38=Gyeongnam,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w3,w03region1,region,demographics,,Region1: a local variable,11=Seoul; 21=Busan; 22=Deagu; 23=Incheon; 24=GwangJu; 25=Deajeon; 26=Ulsan; 31=Gyeonggi; 32=Gangwon; 33=Chungbuk; 34=Chungnam; 35=Jeonbuk; 36=Jeonam; 37=Gyeongbuk; 38=Gyeongnam,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w4,w04region1,region,demographics,,Region1: a local variable,11=Seoul; 21=Busan; 22=Deagu; 23=Incheon; 24=GwangJu; 25=Deajeon; 26=Ulsan; 31=Gyeonggi; 32=Gangwon; 33=Chungbuk; 34=Chungnam; 35=Jeonbuk; 36=Jeonam; 37=Gyeongbuk; 38=Gyeongnam,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w5,w05region1,region,demographics,,Region1: a local variable,11=Seoul; 21=Busan; 22=Deagu; 23=Incheon; 24=GwangJu; 25=Deajeon; 26=Ulsan; 27=Sejong; 31=Gyeonggi; 32=Gangwon; 33=Chungbuk; 34=Chungnam; 35=Jeonbuk; 36=Jeonam; 37=Gyeongbuk; 38=Gyeongnam,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w6,w06region1,region,demographics,,Region1: a local variable,11=Seoul; 21=Busan; 22=Deagu; 23=Incheon; 24=GwangJu; 25=Deajeon; 26=Ulsan; 27=Sejong; 31=Gyeonggi; 32=Gangwon; 33=Chungbuk; 34=Chungnam; 35=Jeonbuk; 36=Jeonam; 37=Gyeongbuk; 38=Gyeongnam,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w7,w07region1,region,demographics,,Region1: a local variable,11=Seoul; 21=Busan; 22=Deagu; 23=Incheon; 24=GwangJu; 25=Deajeon; 26=Ulsan; 27=Sejong; 31=Gyeonggi; 32=Gangwon; 33=Chungbuk; 34=Chungnam; 35=Jeonbuk; 36=Jeonam; 37=Gyeongbuk; 38=Gyeongnam,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w8,w08region1,region,demographics,,Region1: a local variable,11=Seoul; 21=Busan; 22=Deagu; 23=Incheon; 24=GwangJu; 25=Deajeon; 26=Ulsan; 27=Sejong; 31=Gyeonggi; 32=Gangwon; 33=Chungbuk; 34=Chungnam; 35=Jeonbuk; 36=Jeonam; 37=Gyeongbuk; 38=Gyeongnam,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w9,w09region1,region,demographics,,Region1: a local variable,11=Seoul; 21=Busan; 22=Deagu; 23=Incheon; 24=GwangJu; 25=Deajeon; 26=Ulsan; 27=Sejong; 31=Gyeonggi; 32=Gangwon; 33=Chungbuk; 34=Chungnam; 35=Jeonbuk; 36=Jeonam; 37=Gyeongbuk; 38=Gyeongnam,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w1,w01region3,urban_rural,demographics,,Region3: Metropolitan/City/Town,1= Metropolitan; 2= City; 3= Town,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w2,w02region3,urban_rural,demographics,,Region3: Metropolitan/City/Town,1=Metropolitan; 2=City; 3=Town,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w3,w03region3,urban_rural,demographics,,Region3: Metropolitan/City/Town,1=Metropolitan; 2=City; 3=Town,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w4,w04region3,urban_rural,demographics,,Region3: Metropolitan/City/Town,1=Metropolitan; 2=City; 3=Town,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w5,w05region3,urban_rural,demographics,,Region3: Metropolitan/City/Town,1=Metropolitan; 2=City; 3=Town,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w6,w06region3,urban_rural,demographics,,Region3: Metropolitan/City/Town,1=Metropolitan; 2=City; 3=Town,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w7,w07region3,urban_rural,demographics,,Region3: Metropolitan/City/Town,1=Metropolitan; 2=City; 3=Town,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w8,w08region3,urban_rural,demographics,,Region3: Metropolitan/City/Town,1=Metropolitan; 2=City; 3=Town,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w9,w09region3,urban_rural,demographics,,Region3: Metropolitan/City/Town,1=Metropolitan; 2=City; 3=Town,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w1,w01hhsize,hh_size,demographics,,The number of household,,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w2,w02hhsize,hh_size,demographics,,The number of household,-9=Don't know; -8=Refuse to answer,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w3,w03hhsize,hh_size,demographics,,The number of household,-9=Don't know; -8=Refuse to answer,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w4,w04hhsize,hh_size,demographics,,The number of household,-9=Don't know; -8=Refuse to answer,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w5,w05hhsize,hh_size,demographics,,The number of household member,-9=Don't know; -8=Refuse to answer,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w6,w06hhsize,hh_size,demographics,,The number of household,-9=Don't know; -8=Refuse to answer,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w7,w07hhsize,hh_size,demographics,,The number of household,-8=Refuse to answer,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w8,w08hhsize,hh_size,demographics,,The number of household,-8=Refuse to answer,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w9,w09hhsize,hh_size,demographics,,The number of household,-8=Refuse to answer,item_text from SPSS label; verbatim backfill from official questionnaire pending.
w1,w01F001,home_owner,demographics,,The type of currently residing home,"-9=Don't know; -8=Refuse to answer; 1=Own home (home owned by R or R��s relative); 2=Deposit-based rental home without monthly rent (i.e., JEON-SE); 3=Monthly rental home with a deposit (i.e., JEON-WOL-SE); 4=Monthly rental home without a deposit (i.e., WOL-SE); 5=Others",item_text from SPSS label; verbatim backfill from official questionnaire pending.
w2,w02F001,home_owner,demographics,,The type of currently residing home,"1=Own home (home owned by R or R��s relative); 2=Deposit-based rental home without monthly rent (i.e., JEON-SE); 3=Monthly rental home with a deposit (i.e., JEON-WOL-SE); 4=Monthly rental home without a deposit (i.e., WOL-SE); 5=Others",item_text from SPSS label; verbatim backfill from official questionnaire pending.
w3,w03F001,home_owner,demographics,,The type of currently residing home,"1=Own home (home owned by R or R��s relative); 2=Deposit-based rental home without monthly rent (i.e., JEON-SE); 3=Monthly rental home with a deposit (i.e., JEON-WOL-SE); 4=Monthly rental home without a deposit (i.e., WOL-SE); 5=Others",item_text from SPSS label; verbatim backfill from official questionnaire pending.
w4,w04F001,home_owner,demographics,,The type of currently residing home,"1=Own home (home owned by R or R��s relative); 2=Deposit-based rental home without monthly rent (i.e., JEON-SE); 3=Monthly rental home with a deposit (i.e., JEON-WOL-SE); 4=Monthly rental home without a deposit (i.e., WOL-SE); 5=Others",item_text from SPSS label; verbatim backfill from official questionnaire pending.
w5,w05F001,home_owner,demographics,,The type of currently residing home,"-9= Don't know; -8= Refuse to answer; 1= Own home (home owned by R or R��s relative); 2= Deposit-based rental home without monthly rent (i.e., JEON-SE); 3= Monthly rental home with a deposit (i.e., JEON-WOL-SE); 4= Monthly rental home without a deposit (i.e., WOL-SE); 5= Others",item_text from SPSS label; verbatim backfill from official questionnaire pending.
w6,w06F001,home_owner,demographics,,The type of currently residing home,"-9= Don't know; -8= Refuse to answer; 1= Own home (home owned by R or R��s relative); 2= Deposit-based rental home without monthly rent (i.e., JEON-SE); 3= Monthly rental home with a deposit (i.e., JEON-WOL-SE); 4= Monthly rental home without a deposit (i.e., WOL-SE); 5= Others",item_text from SPSS label; verbatim backfill from official questionnaire pending.
w7,w07F001,home_owner,demographics,,The type of currently residing home,"-9= Don't know; -8= Refuse to answer; 1= Own home (home owned by R or R��s relative); 2= Deposit-based rental home without monthly rent (i.e., JEON-SE); 3= Monthly rental home with a deposit (i.e., JEON-WOL-SE); 4= Monthly rental home without a deposit (i.e., WOL-SE); 5= Others",item_text from SPSS label; verbatim backfill from official questionnaire pending.
w8,w08F001,home_owner,demographics,,The type of currently residing home,"-9= Don't know; -8= Refuse to answer; 1= Own home (home owned by R or R��s relative); 2= Deposit-based rental home without monthly rent (i.e., JEON-SE); 3= Monthly rental home with a deposit (i.e., JEON-WOL-SE); 4= Monthly rental home without a deposit (i.e., WOL-SE); 5= Others",item_text from SPSS label; verbatim backfill from official questionnaire pending.
w9,w09F001,home_owner,demographics,,The type of currently residing home,"-9= Don't know; -8= Refuse to answer; 1= Own home (home owned by R or R’s relative); 2= Deposit-based rental home without monthly rent (i.e., JEON-SE); 3= Monthly rental home with a deposit (i.e., JEON-WOL-SE); 4= Monthly rental home without a deposit (i.e., WOL-SE); 5= Others",item_text from SPSS label; verbatim backfill from official questionnaire pending.
w1,w01C001,srh,health,,Respondent's (principal) subjective health,-9=Don't know; -8=Refuse to answer; 1=Very good; 2=Good; 3=Fair; 4=Bad; 5=Very bad,"⚠ INSTRUMENT-STABILITY: response-category WORDING shifts starting W3. W1-W2 = 1=Very good...5=Very bad (no 'Excellent' top category). W3-W9 = 1=Excellent,2=Very good,3=Good,4=Fair,5=Poor (adds 'Excellent', pushing 'Very good' to position 2). Ordinal DIRECTION (1=best,5=worst) is unchanged, so identity harmonization is monotonic-safe, but W1/W2 respondents never had the 'Excellent' option -- a genuine reference-point shift, not just codebook noise. item_text from SPSS label; verbatim backfill from official questionnaire pending."
w2,w02C001,srh,health,,Respondent's (principal) subjective health,1=Very good; 2=Good; 3=Fair; 4=Bad; 5=Very bad,"⚠ INSTRUMENT-STABILITY: response-category WORDING shifts starting W3. W1-W2 = 1=Very good...5=Very bad (no 'Excellent' top category). W3-W9 = 1=Excellent,2=Very good,3=Good,4=Fair,5=Poor (adds 'Excellent', pushing 'Very good' to position 2). Ordinal DIRECTION (1=best,5=worst) is unchanged, so identity harmonization is monotonic-safe, but W1/W2 respondents never had the 'Excellent' option -- a genuine reference-point shift, not just codebook noise. item_text from SPSS label; verbatim backfill from official questionnaire pending."
