wave,question_id,harmonized_name,section,stem_text,item_text,response_scale,notes
w4,q42,access_police,E. ACCESS TO PUBLIC SERVICE,"Based on your experience, how easy or difficult is it to obtain the following services? Or have you never tried to get these services from government? Very Never Can’t Decline Very Easy Easy Difficult Difficult Tried choose to answer",Help from the police when you need it,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",
w5,q43,access_police,E. ACCESS TO PUBLIC SERVICE,"As far as you know, how easy or difficult is it to obtain the following services? Very Not d the Can’t Decline Very Easy Easy Difficult Difficult applicable question choose to answer",Help from the police when you need it,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",
w6,q43,access_police,E. ACCESS TO PUBLIC SERVICE,"As far as you know, how easy or difficult is it to obtain the following services? Very Not d the Can’t Decline Very Easy Easy Difficult Difficult applicable question choose to answer",Help from the police when you need it [GBS],"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",
w1,,access_public_school,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w2,,access_public_school,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w3,,access_public_school,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w4,q40,access_public_school,E. ACCESS TO PUBLIC SERVICE,"Based on your experience, how easy or difficult is it to obtain the following services? Or have you never tried to get these services from government? Very Never Can’t Decline Very Easy Easy Difficult Difficult Tried choose to answer",A place in a public primary school for a child,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",
w5,,access_public_school,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w6,,access_public_school,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w1,,access_roads,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w2,,access_roads,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w3,,access_roads,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w4,,access_roads,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w5,q39,access_roads,E. ACCESS TO PUBLIC SERVICE,"As far as you know, how easy or difficult is it to obtain the following services? Very Not d the Can’t Decline Very Easy Easy Difficult Difficult applicable question choose to answer",Roads in good condition,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",
w6,q39,access_roads,E. ACCESS TO PUBLIC SERVICE,"As far as you know, how easy or difficult is it to obtain the following services? Very Not d the Can’t Decline Very Easy Easy Difficult Difficult applicable question choose to answer",Roads in good condition,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",
w1,,access_transport,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w2,,access_transport,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w3,,access_transport,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w4,,access_transport,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w5,q41,access_transport,E. ACCESS TO PUBLIC SERVICE,"As far as you know, how easy or difficult is it to obtain the following services? Very Not d the Can’t Decline Very Easy Easy Difficult Difficult applicable question choose to answer",Public transportation,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",
w6,q41,access_transport,E. ACCESS TO PUBLIC SERVICE,"As far as you know, how easy or difficult is it to obtain the following services? Very Not d the Can’t Decline Very Easy Easy Difficult Difficult applicable question choose to answer",Public transportation,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",
w1,,access_water,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w2,,access_water,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w3,,access_water,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w4,,access_water,,,,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",Not included in this wave
w5,q40,access_water,E. ACCESS TO PUBLIC SERVICE,"As far as you know, how easy or difficult is it to obtain the following services? Very Not d the Can’t Decline Very Easy Easy Difficult Difficult applicable question choose to answer",Running water,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",
w6,q40,access_water,E. ACCESS TO PUBLIC SERVICE,"As far as you know, how easy or difficult is it to obtain the following services? Very Not d the Can’t Decline Very Easy Easy Difficult Difficult applicable question choose to answer",Running water,"1=Very difficult, 2=Difficult, 3=Easy, 4=Very easy",
w1,q073,action_contact_civil_servant,J.	POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies? Once More than once Never Done",Contacted government (administrative) official.,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w2,q79,action_contact_civil_servant,L.	POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies? Once More than once Never Done",Contacted government (administrative) official.,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w3,q65,action_contact_civil_servant,I.  POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies? Once More than once Never Done",Contacted officials at higher level.,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w4,q70,action_contact_civil_servant,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?","Contacted officials at I have done this more than once .......................... …………………………………………………………1 higher level. I have done this once ............................................ …………………………………………………………2 I have not done this, but I might do it if something important happens in the future……………………3 I have not done this and I would not do it regardless of the situation…………………………………….4","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w5,q71,action_contact_civil_servant,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?","Contacted civil servants or officials I have done this more than three times ................ ……………………………………….1 I have done this once ........................................... ……………………………………….3 I have not done this, but I might do it if something important happens in the future….4 I have not done this and I would not do it regardless of the situation…………………..5","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w6,q69,action_contact_civil_servant,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?","Contacted civil servants or officials I have done this more than three times ................ ……………………………………….1 I have done this once ........................................... ……………………………………….3 I have not done this, but I might do it if something important happens in the future….4 I have not done this and I would not do it regardless of the situation…………………..5","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w1,q075,action_contact_elected,J.	POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies? Once More than once Never Done",Contacted elected legislative representatives at any level.,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w2,q81,action_contact_elected,L.	POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies? Once More than once Never Done",Contacted elected officials or legislative representatives at any level.,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w3,q64,action_contact_elected,I.  POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies? Once More than once Never Done",Contacted elected officials or legislative representatives at any level.,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w4,q69,action_contact_elected,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?","Contacted elected I have done this more than once .......................... …………………………………………………………1 officials or legislative I have done this once ............................................ …………………………………………………………2 representatives at any I have not done this, but I might do it if something important happens in the future……………………3 level. I have not done this and I would not do it regardless of the situation…………………………………….4","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w5,q70,action_contact_elected,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?","Contacted elected officials or legislative I have done this more than three times ................ ……………………………………….1 representatives at any level. I have done this two or three times....................... ……………………………………….2 I have not done this, but I might do it if something important happens in the future….4 I have not done this and I would not do it regardless of the situation…………………..5","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w6,q68,action_contact_elected,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?","Contacted elected officials or I have done this more than three times ................ ……………………………………….1 representatives at any level. I have done this two or three times ....................... ……………………………………….2 I have not done this, but I might do it if something important happens in the future….4 I have not done this and I would not do it regardless of the situation…………………..5","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w1,,action_contact_elected_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w2,,action_contact_elected_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w3,,action_contact_elected_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w4,q69a,action_contact_elected_w4,,,"In the past three years, have you contacted elected officials or legislative representatives?","1=Never, 2=Once, 3=Twice, 4=Several times",Sub-item/derived variable (not a standalone question)
w5,,action_contact_elected_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w6,,action_contact_elected_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w1,q074,action_contact_higher_w1,J.	POLITICAL PARTICIPATION,,Contacted officials at higher level.,"1=Once, 2=More than once, 9=Never done",
w2,,action_contact_higher_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w3,,action_contact_higher_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w4,,action_contact_higher_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w5,,action_contact_higher_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w6,,action_contact_higher_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w1,,action_contact_higher_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w2,,action_contact_higher_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w3,,action_contact_higher_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w4,q70a,action_contact_higher_w4,,,"In the past three years, have you contacted officials at higher levels?","1=Never, 2=Once, 3=Twice, 4=Several times",Sub-item/derived variable (not a standalone question)
w5,,action_contact_higher_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w6,,action_contact_higher_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w1,,action_contact_influential,,,,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",Not included in this wave
w2,q84,action_contact_influential,L.	POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies? Once More than once Never Done",Contacted traditional leaders/community leaders.,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w3,q66,action_contact_influential,I.  POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies? Once More than once Never Done",Contacted traditional leaders/community leaders.,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w4,q71,action_contact_influential,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?","Contacted traditional I have done this more than once .......................... …………………………………………………………1 leaders/community I have done this once ............................................ …………………………………………………………2 leaders. I have not done this, but I might do it if something important happens in the future……………………3 I have not done this and I would not do it regardless of the situation…………………………………….4","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w5,q72,action_contact_influential,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?","Contacted other influential people outside I have done this more than three times ................ ……………………………………….1 leaders/community leaders. I have done this once ........................................... ……………………………………….3 (SHOWCARD I have not done this, but I might do it if something important happens in the future….4 I have not done this and I would not do it regardless of the situation…………………..5","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w6,q70,action_contact_influential,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?","Contacted other influential people I have done this more than three times ................ ……………………………………….1 outside the government, such as I have done this two or three times ....................... ……………………………………….2 traditional leaders/community leaders. I have done this once ........................................... ……………………………………….3 (SHOWCARD I have not done this, but I might do it if something important happens in the future….4 I have not done this and I would not do it regardless of the situation…………………..5","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w1,,action_contact_influential_3cat,,,,"1=Never, 2=Once, 3=More than once",Not included in this wave
w2,,action_contact_influential_3cat,,,,"1=Never, 2=Once, 3=More than once",Not included in this wave
w3,,action_contact_influential_3cat,,,,"1=Never, 2=Once, 3=More than once",Not included in this wave
w4,q72,action_contact_influential_3cat,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?",Contacted other I have done this more than once .......................... …………………………………………………………1 influential people outside I have done this once ............................................ …………………………………………………………2 I have not done this and I would not do it regardless of the situation…………………………………….4,"1=Never, 2=Once, 3=More than once",
w5,,action_contact_influential_3cat,,,,"1=Never, 2=Once, 3=More than once",Not included in this wave
w6,,action_contact_influential_3cat,,,,"1=Never, 2=Once, 3=More than once",Not included in this wave
w1,,action_contact_influential_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w2,,action_contact_influential_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w3,,action_contact_influential_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w4,q72a,action_contact_influential_w4,,,"In the past three years, have you contacted other influential people outside the government?","1=Never, 2=Once, 3=Twice, 4=Several times",Sub-item/derived variable (not a standalone question)
w5,,action_contact_influential_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w6,,action_contact_influential_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w1,,action_contact_media,,,,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",Not included in this wave
w2,,action_contact_media,,,,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",Not included in this wave
w3,q68,action_contact_media,I.  POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies? Once More than once Never Done",Contacted news media.,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w4,q73,action_contact_media,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you never, once, or more than once done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?",Contacted news media. I have done this more than once .......................... …………………………………………………………1 I have done this once ............................................ …………………………………………………………2 I have not done this and I would not do it regardless of the situation…………………………………….4,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w5,q73,action_contact_media,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?","Contacted news media. I have done this more than three times ................ ……………………………………….1 I have done this two or three times....................... ……………………………………….2 I have done this once ........................................... ……………………………………….3 I have not done this, but I might do it if something important happens in the future….4 I have not done this and I would not do it regardless of the situation…………………..5","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w6,q71,action_contact_media,J. POLITICAL PARTICIPATION,"In the past three (3) years, have you done the following because of personal, family, or neighborhood problems, or problems with government officials and policies?","Contacted news media. I have done this more than three times ................ ……………………………………….1 I have done this once ........................................... ……………………………………….3 I have not done this, but I might do it if something important happens in the future….4 I have not done this and I would not do it regardless of the situation…………………..5","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w1,q078,action_contact_media_w1,J.	POLITICAL PARTICIPATION,,"Contacted media (letter to newspapers, call-in to radio, TV, etc.)","1=Once, 2=More than once, 9=Never done",
w2,,action_contact_media_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w3,,action_contact_media_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w4,,action_contact_media_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w5,,action_contact_media_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w6,,action_contact_media_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w1,,action_contact_media_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w2,,action_contact_media_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w3,,action_contact_media_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w4,q73a,action_contact_media_w4,,,"In the past three years, have you contacted news media?","1=Never, 2=Once, 3=Twice, 4=Several times",Sub-item/derived variable (not a standalone question)
w5,,action_contact_media_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w6,,action_contact_media_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w1,q077,action_contact_ngo_w1,J.	POLITICAL PARTICIPATION,,"Contacted non-government/civil society organizations (farmers’ associations, trade unions, religious groups, human rights groups, interests groups).","1=Once, 2=More than once, 9=Never done",
w2,,action_contact_ngo_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w3,,action_contact_ngo_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w4,,action_contact_ngo_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w5,,action_contact_ngo_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w6,,action_contact_ngo_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w1,q080,action_contact_other_w1,J.	POLITICAL PARTICIPATION,,"Aside from those mentioned above, are there other people you have contacted? ____________________________________","1=Once, 2=More than once, 9=Never done",
w2,,action_contact_other_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w3,,action_contact_other_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w4,,action_contact_other_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w5,,action_contact_other_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w6,,action_contact_other_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w1,q076,action_contact_party_w1,J.	POLITICAL PARTICIPATION,,Contacted political parties or other political organizations.,"1=Once, 2=More than once, 9=Never done",
w2,,action_contact_party_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w3,,action_contact_party_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w4,,action_contact_party_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w5,,action_contact_party_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w6,,action_contact_party_w1,,,,"1=Once, 2=More than once, 9=Never done",Not included in this wave
w1,,action_contact_traditional_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w2,,action_contact_traditional_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w3,,action_contact_traditional_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w4,q71a,action_contact_traditional_w4,,,"In the past three years, have you contacted traditional leaders/community leaders?","1=Never, 2=Once, 3=Twice, 4=Several times",Sub-item/derived variable (not a standalone question)
w5,,action_contact_traditional_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w6,,action_contact_traditional_w4,,,,"1=Never, 2=Once, 3=Twice, 4=Several times",Not included in this wave
w1,,action_demonstration,,,,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",Not included in this wave
w2,q88,action_demonstration,L.	POLITICAL PARTICIPATION,"Here is a list of actions that people sometimes take as citizens. For each of these, please tell me whether you, personally, have never, once, or more than once done any of these things during the past three years. Once More than once Never Done",Attended a demonstration or protest march,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w3,q71,action_demonstration,I.  POLITICAL PARTICIPATION,"Here is a list of actions that people sometimes take as citizens. For each of these, please tell me whether you, personally, have never, once, or more than once done any of these things during the past three years. Once More than once Never Done",Attended a demonstration or protest march,"1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w4,q76,action_demonstration,J. POLITICAL PARTICIPATION,"Here is a list of actions that people sometimes take as citizens. For each of these, please tell me whether you, personally, have never, once, or more than once done any of these things during the past three years.","Attended a demonstration I have done this more than once .......................... …………………………………………………………1 or protest march I have done this once ............................................ …………………………………………………………2 I have not done this, but I might do it if something important happens in the future……………………3","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w5,q79,action_demonstration,J. POLITICAL PARTICIPATION,"Here is a list of actions that people sometimes take as citizens. For each of these, please tell me whether you have done any of these things during the past three years?","Attended a demonstration or I have done this more than three times ................. …………………………………………………………1 protest march I have done this two or three times ....................... …………………………………………………………2 I have not done this, but I might do it if something important happens in the future……………………4 I have not done this and I would not do it regardless of the situation…………………………………….5","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
w6,q76,action_demonstration,J. POLITICAL PARTICIPATION,"Here is a list of actions that people sometimes take as citizens. For each of these, please tell me whether you have done any of these things during the past three years?","Attended a demonstration or I have done this more than three times ................. …………………………………………………………1 protest march I have done this two or three times ....................... …………………………………………………………2 I have not done this, but I might do it if something important happens in the future……………………4 I have not done this and I would not do it regardless of the situation…………………………………….5","1=Would never do, 2=Have not done, but might, 3=Have done once, 4=Have done 2-3 times, 5=Have done >3 times",
