wave,question_id,harmonized_name,section,stem_text,item_text,response_scale,notes
w6,V87,action_demonstrations,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Attending peaceful demonstrations,1=Would never do; 2=Might do; 3=Have done,
w7,Q211,action_demonstrations,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Attending peaceful demonstrations,1=Would never do; 2=Might do; 3=Have done,
w1,,action_other_protest,Political Interest & Political Participation,,,,Not included in this wave
w2,,action_other_protest,Political Interest & Political Participation,,,,Not included in this wave
w3,,action_other_protest,Political Interest & Political Participation,,,,Not included in this wave
w4,,action_other_protest,Political Interest & Political Participation,,,,Not included in this wave
w5,V99,action_other_protest,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Any other act of protest,1=Would never do; 2=Might do; 3=Have done,
w6,V89,action_other_protest,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Any other act of protest,1=Would never do; 2=Might do; 3=Have done,
w7,,action_other_protest,Political Interest & Political Participation,,,,Not included in this wave
w1,V118,action_petition,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Signing a petition,1=Would never do; 2=Might do; 3=Have done,
w2,V242,action_petition,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Signing a petition,1=Would never do; 2=Might do; 3=Have done,
w3,V118,action_petition,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Signing a petition,1=Would never do; 2=Might do; 3=Have done,
w4,V134,action_petition,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Signing a petition,1=Would never do; 2=Might do; 3=Have done,
w5,V96,action_petition,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Signing a petition,1=Would never do; 2=Might do; 3=Have done,
w6,V85,action_petition,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Signing a petition,1=Would never do; 2=Might do; 3=Have done,
w7,Q209,action_petition,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Signing a petition,1=Would never do; 2=Might do; 3=Have done,
w1,V121,action_strikes,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Joining unofficial strikes,1=Would never do; 2=Might do; 3=Have done,
w2,V245,action_strikes,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Joining unofficial strikes,1=Would never do; 2=Might do; 3=Have done,
w3,V121,action_strikes,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Joining unofficial strikes,1=Would never do; 2=Might do; 3=Have done,
w4,V137,action_strikes,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Joining unofficial strikes,1=Would never do; 2=Might do; 3=Have done,
w5,,action_strikes,Political Interest & Political Participation,,,,Not included in this wave
w6,V88,action_strikes,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Joining unofficial strikes,1=Would never do; 2=Might do; 3=Have done,
w7,Q212,action_strikes,Political Interest & Political Participation,"Now I'd like you to look at this card. I'm going to read out some forms of political action that people can take, and I'd like you to tell me, for each one, whether you have done any of these things, whether you might do it or would never under any circumstances do it.",Joining unofficial strikes,1=Would never do; 2=Might do; 3=Have done,
w1,V216,age,Demographics,,This means you are ___ years old (write in age in two digits).,,
w2,V355,age,Demographics,,This means you are ___ years old (write in age in two digits).,,
w3,V216,age,Demographics,,This means you are ___ years old (write in age in two digits).,,
w4,V225,age,Demographics,,This means you are ___ years old (write in age in two digits).,,
w5,V237,age,Demographics,,This means you are ___ years old (write in age in two digits).,,
w6,V242,age,Demographics,,This means you are ___ years old (write in age in two digits).,,
w7,Q262,age,Demographics,,This means you are ___ years old (write in age in two digits).,,
w1,V18,child_imagination,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Imagination,1=Mentioned; 2=Not mentioned,
w2,V230,child_imagination,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Imagination,1=Mentioned; 2=Not mentioned,
w3,V18,child_imagination,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Imagination,1=Mentioned; 2=Not mentioned,
w4,V18,child_imagination,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Imagination,1=Mentioned; 2=Not mentioned,
w5,V15,child_imagination,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Imagination,1=Mentioned; 2=Not mentioned,
w6,V15,child_imagination,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Imagination,1=Mentioned; 2=Not mentioned,
w7,Q11,child_imagination,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Imagination,1=Mentioned; 2=Not mentioned,
w1,V15,child_independence,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Independence,1=Mentioned; 2=Not mentioned,
w2,V227,child_independence,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Independence,1=Mentioned; 2=Not mentioned,
w3,V15,child_independence,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Independence,1=Mentioned; 2=Not mentioned,
w4,V15,child_independence,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Independence,1=Mentioned; 2=Not mentioned,
w5,V12,child_independence,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Independence,1=Mentioned; 2=Not mentioned,
w6,V12,child_independence,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Independence,1=Mentioned; 2=Not mentioned,
w7,Q8,child_independence,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Independence,1=Mentioned; 2=Not mentioned,
w1,V24,child_obedience,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Obedience,1=Mentioned; 2=Not mentioned,
w2,V236,child_obedience,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Obedience,1=Mentioned; 2=Not mentioned,
w3,V24,child_obedience,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Obedience,1=Mentioned; 2=Not mentioned,
w4,V24,child_obedience,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Obedience,1=Mentioned; 2=Not mentioned,
w5,V21,child_obedience,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Obedience,1=Mentioned; 2=Not mentioned,
w6,V21,child_obedience,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Obedience,1=Mentioned; 2=Not mentioned,
w7,Q17,child_obedience,"Social Values, Attitudes & Stereotypes","Here is a list of qualities that children can be encouraged to learn at home. Which, if any, do you consider to be especially important? Please choose up to five.",Obedience,1=Mentioned; 2=Not mentioned,
w1,,country_run_by_big_interests,Political Culture & Political Regimes,,,,Not included in this wave
w2,V288,country_run_by_big_interests,Political Culture & Political Regimes,,"Would you say that this country is run by a few big interests looking out for themselves, or that it is run for the benefit of all the people?",1=Run by a few big interests; 2=Run for all the people,
w3,V166,country_run_by_big_interests,Political Culture & Political Regimes,,"Would you say that this country is run by a few big interests looking out for themselves, or that it is run for the benefit of all the people?",1=Run by a few big interests; 2=Run for all the people,
w4,V175,country_run_by_big_interests,Political Culture & Political Regimes,,"Would you say that this country is run by a few big interests looking out for themselves, or that it is run for the benefit of all the people?",1=Run by a few big interests; 2=Run for all the people,
w5,,country_run_by_big_interests,Political Culture & Political Regimes,,,,Not included in this wave
w6,,country_run_by_big_interests,Political Culture & Political Regimes,,,,Not included in this wave
w7,,country_run_by_big_interests,Political Culture & Political Regimes,,,,Not included in this wave
w1,,dem_army_rule,Political Culture & Political Regimes,,,,Not included in this wave
w2,,dem_army_rule,Political Culture & Political Regimes,,,,Not included in this wave
w3,V156,dem_army_rule,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w4,V166,dem_army_rule,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w5,V150,dem_army_rule,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w6,V129,dem_army_rule,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w7,Q237,dem_army_rule,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having the army rule,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w1,,dem_democratic_system,Political Culture & Political Regimes,,,,Not included in this wave
w2,,dem_democratic_system,Political Culture & Political Regimes,,,,Not included in this wave
w3,V157,dem_democratic_system,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having a democratic political system,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w4,V167,dem_democratic_system,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having a democratic political system,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w5,V151,dem_democratic_system,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having a democratic political system,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w6,V130,dem_democratic_system,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having a democratic political system,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w7,Q238,dem_democratic_system,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having a democratic political system,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w1,,dem_experts_rule,Political Culture & Political Regimes,,,,Not included in this wave
w2,,dem_experts_rule,Political Culture & Political Regimes,,,,Not included in this wave
w3,V155,dem_experts_rule,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?","Having experts, not government, make decisions according to what they think is best for the country",1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w4,V165,dem_experts_rule,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?","Having experts, not government, make decisions according to what they think is best for the country",1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w5,V149,dem_experts_rule,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?","Having experts, not government, make decisions according to what they think is best for the country",1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w6,V128,dem_experts_rule,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?","Having experts, not government, make decisions according to what they think is best for the country",1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w7,Q236,dem_experts_rule,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?","Having experts, not government, make decisions according to what they think is best for the country",1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w1,,dem_how_democratic,Political Culture & Political Regimes,,,,Not included in this wave
w2,,dem_how_democratic,Political Culture & Political Regimes,,,,Not included in this wave
w3,,dem_how_democratic,Political Culture & Political Regimes,,,,Not included in this wave
w4,,dem_how_democratic,Political Culture & Political Regimes,,,,Not included in this wave
w5,V163,dem_how_democratic,Political Culture & Political Regimes,,"And how democratically is this country being governed today? Again using a scale from 1 to 10, where 1 means that it is ""not at all democratic"" and 10 means that it is ""completely democratic,"" what position would you choose?",1=Not at all democratic; 10=Completely democratic,
w6,V141,dem_how_democratic,Political Culture & Political Regimes,,"And how democratically is this country being governed today? Again using a scale from 1 to 10, where 1 means that it is ""not at all democratic"" and 10 means that it is ""completely democratic,"" what position would you choose?",1=Not at all democratic; 10=Completely democratic,
w7,Q251,dem_how_democratic,Political Culture & Political Regimes,,"And how democratically is this country being governed today? Again using a scale from 1 to 10, where 1 means that it is ""not at all democratic"" and 10 means that it is ""completely democratic,"" what position would you choose?",1=Not at all democratic; 10=Completely democratic,
w1,,dem_importance_democracy,Political Culture & Political Regimes,,,,Not included in this wave
w2,,dem_importance_democracy,Political Culture & Political Regimes,,,,Not included in this wave
w3,,dem_importance_democracy,Political Culture & Political Regimes,,,,Not included in this wave
w4,,dem_importance_democracy,Political Culture & Political Regimes,,,,Not included in this wave
w5,V162,dem_importance_democracy,Political Culture & Political Regimes,,"How important is it for you to live in a country that is governed democratically? On this scale where 1 means it is ""not at all important"" and 10 means ""absolutely important"" what position would you choose?",1=Not at all important; 10=Absolutely important,
w6,V140,dem_importance_democracy,Political Culture & Political Regimes,,"How important is it for you to live in a country that is governed democratically? On this scale where 1 means it is ""not at all important"" and 10 means ""absolutely important"" what position would you choose?",1=Not at all important; 10=Absolutely important,
w7,Q250,dem_importance_democracy,Political Culture & Political Regimes,,"How important is it for you to live in a country that is governed democratically? On this scale where 1 means it is ""not at all important"" and 10 means ""absolutely important"" what position would you choose?",1=Not at all important; 10=Absolutely important,
w1,,dem_religious_law,Political Culture & Political Regimes,,,,Not included in this wave
w2,,dem_religious_law,Political Culture & Political Regimes,,,,Not included in this wave
w3,,dem_religious_law,Political Culture & Political Regimes,,,,Not included in this wave
w4,,dem_religious_law,Political Culture & Political Regimes,,,,Not included in this wave
w5,,dem_religious_law,Political Culture & Political Regimes,,,,Not included in this wave
w6,,dem_religious_law,Political Culture & Political Regimes,,,,Not included in this wave
w7,Q239,dem_religious_law,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having a system governed by religious law in which there are no political parties or elections,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w1,,dem_satisfaction_political_system,Political Culture & Political Regimes,,,,Not included in this wave
w2,,dem_satisfaction_political_system,Political Culture & Political Regimes,,,,Not included in this wave
w3,,dem_satisfaction_political_system,Political Culture & Political Regimes,,,,Not included in this wave
w4,,dem_satisfaction_political_system,Political Culture & Political Regimes,,,,Not included in this wave
w5,,dem_satisfaction_political_system,Political Culture & Political Regimes,,,,Not included in this wave
w6,,dem_satisfaction_political_system,Political Culture & Political Regimes,,,,Not included in this wave
w7,Q252,dem_satisfaction_political_system,Political Culture & Political Regimes,,"On a scale from 1 to 10 where ""1"" is ""not satisfied at all"" and ""10"" is ""completely satisfied,"" how satisfied are you with how the political system is functioning in your country these days?",1=Not satisfied at all; 10=Completely satisfied,
w1,,dem_strong_leader,Political Culture & Political Regimes,,,,Not included in this wave
w2,,dem_strong_leader,Political Culture & Political Regimes,,,,Not included in this wave
w3,V154,dem_strong_leader,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having a strong leader who does not have to bother with parliament and elections,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w4,V164,dem_strong_leader,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having a strong leader who does not have to bother with parliament and elections,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w5,V148,dem_strong_leader,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having a strong leader who does not have to bother with parliament and elections,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w6,V127,dem_strong_leader,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having a strong leader who does not have to bother with parliament and elections,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w7,Q235,dem_strong_leader,Political Culture & Political Regimes,"I'm going to describe various types of political systems and ask what you think about each as a way of governing this country. For each one, would you say it is a very good, fairly good, fairly bad or very bad way of governing this country?",Having a strong leader who does not have to bother with parliament and elections,1=Very bad; 2=Fairly bad; 3=Fairly good; 4=Very good,
w1,,democrit_bad_at_order,Political Culture & Political Regimes,,,,Not included in this wave
w2,,democrit_bad_at_order,Political Culture & Political Regimes,,,,Not included in this wave
w3,V162,democrit_bad_at_order,Political Culture & Political Regimes,"I'm going to read off some things that people sometimes say about a democratic political system. Could you please tell me if you agree strongly, agree, disagree or disagree strongly?",Democracies are not good at maintaining order,1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree,
w4,V171,democrit_bad_at_order,Political Culture & Political Regimes,"I'm going to read off some things that people sometimes say about a democratic political system. Could you please tell me if you agree strongly, agree, disagree or disagree strongly?",Democracies are not good at maintaining order,1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree,
w5,,democrit_bad_at_order,Political Culture & Political Regimes,,,,Not included in this wave
w6,,democrit_bad_at_order,Political Culture & Political Regimes,,,,Not included in this wave
w7,,democrit_bad_at_order,Political Culture & Political Regimes,,,,Not included in this wave
w1,,democrit_better_than_alternatives,Political Culture & Political Regimes,,,,Not included in this wave
w2,,democrit_better_than_alternatives,Political Culture & Political Regimes,,,,Not included in this wave
w3,V163,democrit_better_than_alternatives,Political Culture & Political Regimes,"I'm going to read off some things that people sometimes say about a democratic political system. Could you please tell me if you agree strongly, agree, disagree or disagree strongly?",Democracy may have problems but it's better than any other form of government,1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree,
w4,V172,democrit_better_than_alternatives,Political Culture & Political Regimes,"I'm going to read off some things that people sometimes say about a democratic political system. Could you please tell me if you agree strongly, agree, disagree or disagree strongly?",Democracy may have problems but it's better than any other form of government,1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree,
w5,,democrit_better_than_alternatives,Political Culture & Political Regimes,,,,Not included in this wave
w6,,democrit_better_than_alternatives,Political Culture & Political Regimes,,,,Not included in this wave
w7,,democrit_better_than_alternatives,Political Culture & Political Regimes,,,,Not included in this wave
w1,,democrit_econ_runs_badly,Political Culture & Political Regimes,,,,Not included in this wave
w2,,democrit_econ_runs_badly,Political Culture & Political Regimes,,,,Not included in this wave
w3,V160,democrit_econ_runs_badly,Political Culture & Political Regimes,"I'm going to read off some things that people sometimes say about a democratic political system. Could you please tell me if you agree strongly, agree, disagree or disagree strongly?","In democracy, the economic system runs badly",1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree,
w4,V169,democrit_econ_runs_badly,Political Culture & Political Regimes,"I'm going to read off some things that people sometimes say about a democratic political system. Could you please tell me if you agree strongly, agree, disagree or disagree strongly?","In democracy, the economic system runs badly",1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree,
w5,,democrit_econ_runs_badly,Political Culture & Political Regimes,,,,Not included in this wave
w6,,democrit_econ_runs_badly,Political Culture & Political Regimes,,,,Not included in this wave
w7,,democrit_econ_runs_badly,Political Culture & Political Regimes,,,,Not included in this wave
w1,,democrit_indecisive,Political Culture & Political Regimes,,,,Not included in this wave
w2,,democrit_indecisive,Political Culture & Political Regimes,,,,Not included in this wave
w3,V161,democrit_indecisive,Political Culture & Political Regimes,"I'm going to read off some things that people sometimes say about a democratic political system. Could you please tell me if you agree strongly, agree, disagree or disagree strongly?",Democracies are indecisive and have too much squabbling,1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree,
w4,V170,democrit_indecisive,Political Culture & Political Regimes,"I'm going to read off some things that people sometimes say about a democratic political system. Could you please tell me if you agree strongly, agree, disagree or disagree strongly?",Democracies are indecisive and have too much squabbling,1=Strongly disagree; 2=Disagree; 3=Agree; 4=Strongly agree,
w5,,democrit_indecisive,Political Culture & Political Regimes,,,,Not included in this wave
w6,,democrit_indecisive,Political Culture & Political Regimes,,,,Not included in this wave
w7,,democrit_indecisive,Political Culture & Political Regimes,,,,Not included in this wave
w1,,education_level,Demographics,,,,Not included in this wave
w2,V375,education_level,Demographics,,What is the highest educational level that you have attained?,1=Primary or less; 2=Secondary; 3=Tertiary,Harmonized to 3-level scale from country-specific categories
w3,V217,education_level,Demographics,,What is the highest educational level that you have attained?,1=Primary or less; 2=Secondary; 3=Tertiary,Harmonized to 3-level scale from country-specific categories
w4,V226,education_level,Demographics,,What is the highest educational level that you have attained?,1=Primary or less; 2=Secondary; 3=Tertiary,Harmonized to 3-level scale from country-specific categories
