"wave","question_id","harmonized_name","section","stem_text","item_text","response_scale","notes"
"2014","a01","corr_prevalence_perception","Core corruption perception","","귀하는 공무원들이 공무를 처리하는 과정에서 금품수수 행위가 어느 정도 만연해 있다고 생각하십니까? [How prevalent do you think money/goods-receiving (금품수수) behavior is among public officials in handling official duties?]","1=전혀 없다 (Not at all prevalent); 2; 3; 4; 5; 6=매우 만연하다 (Very prevalent)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2015","a01","corr_prevalence_perception","Core corruption perception","","귀하는 공무원들이 공무를 처리하는 과정에서 금품수수 행위가 어느 정도 만연해 있다고 생각하십니까? [How prevalent do you think money/goods-receiving (금품수수) behavior is among public officials in handling official duties?]","1=전혀 없다 (Not at all prevalent); 2; 3; 4; 5; 6=매우 만연하다 (Very prevalent)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2016","a01","corr_prevalence_perception","Core corruption perception","","귀하는 공무원들이 공무를 처리하는 과정에서 금품수수 행위가 어느 정도 만연해 있다고 생각하십니까? [How prevalent do you think money/goods-receiving (금품수수) behavior is among public officials in handling official duties?]","1=전혀 없다 (Not at all prevalent); 2; 3; 4; 5; 6=매우 만연하다 (Very prevalent)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2017","a01","corr_prevalence_perception","Core corruption perception","","귀하는 공무원들이 공무를 처리하는 과정에서 금품수수 행위가 어느 정도 만연해 있다고 생각하십니까? [How prevalent do you think money/goods-receiving (금품수수) behavior is among public officials in handling official duties?]","1=전혀 없다 (Not at all prevalent); 2; 3; 4; 5; 6=매우 만연하다 (Very prevalent)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2018","a01","corr_prevalence_perception","Core corruption perception","","귀하는 공무원들이 공무를 처리하는 과정에서 금품수수 행위가 어느 정도 만연해 있다고 생각하십니까? [How prevalent do you think money/goods-receiving (금품수수) behavior is among public officials in handling official duties?]","1=전혀 없다 (Not at all prevalent); 2; 3; 4; 5; 6=매우 만연하다 (Very prevalent)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2019","a01","corr_prevalence_perception","Core corruption perception","","귀하는 공무원들이 공무를 처리하는 과정에서 금품수수 행위가 어느 정도 만연해 있다고 생각하십니까? [How prevalent do you think money/goods-receiving (금품수수) behavior is among public officials in handling official duties?]","1=전혀 없다 (Not at all prevalent); 2; 3; 4; 5; 6=매우 만연하다 (Very prevalent)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2020","a01","corr_prevalence_perception","Core corruption perception","","귀하는 공무원들이 공무를 처리하는 과정에서 금품수수 행위가 어느 정도 만연해 있다고 생각하십니까? [How prevalent do you think money/goods-receiving (금품수수) behavior is among public officials in handling official duties?]","1=전혀 없다 (Not at all prevalent); 2; 3; 4; 5; 6=매우 만연하다 (Very prevalent)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2021","a01","corr_prevalence_perception","Core corruption perception","","귀하는 공무원들이 공무를 처리하는 과정에서 금품수수 행위가 어느 정도 만연해 있다고 생각하십니까? [How prevalent do you think money/goods-receiving (금품수수) behavior is among public officials in handling official duties?]","1=전혀 없다 (Not at all prevalent); 2; 3; 4; 5; 6=매우 만연하다 (Very prevalent)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2022","q1","corr_prevalence_perception","Core corruption perception","","귀하는 일반적으로 우리나라 공무원에게 금품·향응·편의를 제공하는 행위가 어느 정도 만연해 있다고 생각하십니까? [How prevalent do you think providing money/entertainment/favors (금품·향응·편의) to public officials is in Korea generally?]","1=전혀 없다 (Not at all prevalent); 2; 3; 4; 5; 6=매우 만연하다 (Very prevalent)","Wording expanded post-Kim Young-ran Act to include 향응 (entertainment) and 편의 (favors) alongside 금품 (money). Korean text from 2022 questionnaire (KOSSDA 26248)."
"2023","q1","corr_prevalence_perception","Core corruption perception","","귀하는 일반적으로 우리나라 공무원에게 금품·향응·편의를 제공하는 행위가 어느 정도 만연해 있다고 생각하십니까? [How prevalent do you think providing money/entertainment/favors (금품·향응·편의) to public officials is in Korea generally?]","1=전혀 없다 (Not at all prevalent); 2; 3; 4; 5; 6=매우 만연하다 (Very prevalent)","Wording expanded post-Kim Young-ran Act to include 향응 (entertainment) and 편의 (favors) alongside 금품 (money). Korean text from 2022 questionnaire (KOSSDA 26248)."
"2004","a02","corr_seriousness_perception","Core corruption perception","","How serious a social problem do you think public-sector corruption is in Korea?","1=Not at all serious; 2; 3; 4; 5; 6=Very serious",""
"2005","a02","corr_seriousness_perception","Core corruption perception","","How serious a social problem do you think public-sector corruption is in Korea?","1=Not at all serious; 2; 3; 4; 5; 6=Very serious",""
"2006","a02","corr_seriousness_perception","Core corruption perception","","How serious a social problem do you think public-sector corruption is in Korea?","1=Not at all serious; 2; 3; 4; 5; 6=Very serious",""
"2007","a02","corr_seriousness_perception","Core corruption perception","","How serious a social problem do you think public-sector corruption is in Korea?","1=Not at all serious; 2; 3; 4; 5; 6=Very serious",""
"2008","q2","corr_seriousness_perception","Core corruption perception","","How serious a social problem do you think corruption by public officials is in Korea?","1=Not at all serious; 2; 3; 4; 5; 6=Very serious","Slight wording variation vs 2004-2007; semantically equivalent. KOSSDA 13988."
"2009","q2","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","2009 questionnaire text estimated from 2008/2010 comparison; q-family variable naming used."
"2010","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2011","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2012","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2013","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2014","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2015","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2016","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2017","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2018","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2019","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2020","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2021","a02","corr_seriousness_perception","Core corruption perception","","귀하는 현재 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption (공직부패) is in Korea currently?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2022","q2","corr_seriousness_perception","Core corruption perception","","귀하는 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption is in Korea?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text from 2022 questionnaire (KOSSDA 26248)."
"2023","q2","corr_seriousness_perception","Core corruption perception","","귀하는 우리나라 공직부패 문제가 얼마나 심각하다고 생각하십니까? [How serious do you think the problem of public-sector corruption is in Korea?]","1=전혀 심각하지 않다 (Not at all serious); 2; 3; 4; 5; 6=매우 심각하다 (Very serious)","Korean text from 2022 questionnaire (KOSSDA 26248)."
"2004","a03","corr_change_vs_last_year","Core corruption perception","","Compared to one year ago, do you think the level of corruption among public officials has decreased, increased, or remained the same?","1=Much lower than a year ago; 2; 3; 4; 5; 6=Much higher",""
"2005","a03","corr_change_vs_last_year","Core corruption perception","","Compared to one year ago, do you think the level of corruption among public officials has decreased, increased, or remained the same?","1=Much lower than a year ago; 2; 3; 4; 5; 6=Much higher",""
"2006","a03","corr_change_vs_last_year","Core corruption perception","","Compared to one year ago, do you think the level of corruption among public officials has decreased, increased, or remained the same?","1=Much lower than a year ago; 2; 3; 4; 5; 6=Much higher",""
"2007","a03","corr_change_vs_last_year","Core corruption perception","","Compared to one year ago, do you think the level of corruption among public officials has decreased, increased, or remained the same?","1=Much lower than a year ago; 2; 3; 4; 5; 6=Much higher",""
"2008","q3","corr_change_vs_last_year","Core corruption perception","","Compared to one year ago, how has the level of corruption among public officials changed?","1=Much lower than a year ago; 2; 3; 4; 5; 6=Much higher","Slight wording variation vs 2004-2007. KOSSDA 13988."
"2009","q3","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","2009 questionnaire text estimated from 2008/2010 comparison; q-family variable naming used."
"2010","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2011","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2012","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2013","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2014","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2015","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2016","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2017","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2018","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2019","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2020","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2021","a03","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전에 비해 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2022","q9","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전과 비교할 때 우리나라 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption in Korea has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Renamed q9 in 2022-2023 (was q3/a03 in earlier waves). Korean text from 2022 questionnaire (KOSSDA 26248)."
"2023","q9","corr_change_vs_last_year","Core corruption perception","","귀하는 1년 전과 비교할 때 우리나라 공직부패 수준이 어떻게 변했다고 생각하십니까? [Compared to 1 year ago, how do you think the level of public-sector corruption in Korea has changed?]","1=매우 낮아졌다 (Much lower than a year ago); 2; 3; 4; 5; 6=매우 높아졌다 (Much higher)","Renamed q9 in 2022-2023 (was q3/a03 in earlier waves). Korean text from 2022 questionnaire (KOSSDA 26248)."
"2004","a13","corr_bribery_experience_1yr","Core corruption perception","","During the past one year, have you personally given money, gifts, or provided entertainment to a public official in relation to your business affairs?","1=Yes; 2=No",""
"2005","a13","corr_bribery_experience_1yr","Core corruption perception","","During the past one year, have you personally given money, gifts, or provided entertainment to a public official in relation to your business affairs?","1=Yes; 2=No",""
"2006","a13","corr_bribery_experience_1yr","Core corruption perception","","During the past one year, have you personally given money, gifts, or provided entertainment to a public official in relation to your business affairs?","1=Yes; 2=No",""
"2007","a13","corr_bribery_experience_1yr","Core corruption perception","","During the past one year, have you personally given money, gifts, or provided entertainment to a public official in relation to your business affairs?","1=Yes; 2=No",""
"2008","q13","corr_bribery_experience_1yr","Core corruption perception","","In the past one year, have you personally given money, gifts, or provided entertainment to a public official in the course of handling your business affairs?","1=Yes; 2=No","KOSSDA 13988."
"2009","q13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","2009 questionnaire text estimated from 2008/2010 comparison; q-family variable naming used."
"2010","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2011","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2012","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2013","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2014","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2015","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2016","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2017","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2018","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2019","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2020","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2021","a13","corr_bribery_experience_1yr","Core corruption perception","","귀하는 지난 1년 동안 사업상 업무를 처리하는 과정에서 공무원에게 금품이나 향응을 제공한 경험이 있으십니까? [In the past 1 year, in handling business affairs, have you given money/goods or entertainment to a public official?]","1=예 (Yes); 2=아니오 (No)","Korean text sourced from 2014 questionnaire (KOSSDA 23277) as representative wave; wording stable 2009-2021."
"2022","","corr_bribery_experience_1yr","Core corruption perception","","","","Not included in this wave — bribery experience question restructured in 2022; q13 in 2022-2023 captures contact with officials concept, not direct bribery. See 2022 questionnaire Q17 for an alternative bribery item not yet harmonized."
"2023","","corr_bribery_experience_1yr","Core corruption perception","","","","Not included in this wave — bribery experience question restructured in 2022; q13 in 2022-2023 captures contact with officials concept, not direct bribery. See 2022 questionnaire Q17 for an alternative bribery item not yet harmonized."
